"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-11"
"Position","Track Name","Artist","Streams","URL","2018-03-11"
"1","God's Plan","Drake","6314205","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-11"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4256792","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-11"
"3","All The Stars (with SZA)","Kendrick Lamar","3455763","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-11"
"4","FRIENDS","Marshmello","3246059","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-11"
"5","IDGAF","Dua Lipa","2975987","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-11"
"6","The Middle","Zedd","2885258","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-11"
"7","Mine","Bazzi","2753341","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-11"
"8","Look Alive (feat. Drake)","BlocBoy JB","2705985","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-11"
"9","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2507374","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-11"
"10","rockstar","Post Malone","2438106","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-11"
"11","Love Lies (with Normani)","Khalid","2382640","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-11"
"12","Dura","Daddy Yankee","2335529","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-11"
"13","Pray For Me (with Kendrick Lamar)","The Weeknd","2324129","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-11"
"14","Havana (feat. Young Thug)","Camila Cabello","2275585","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-11"
"15","SAD!","XXXTENTACION","2197703","https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL","2018-03-11"
"16","Everyday","Logic","2064107","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-03-11"
"17","X","Nicky Jam","2004894","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-11"
"18","Never Be the Same","Camila Cabello","1941973","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-11"
