"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-01-20"
"Position","Track Name","Artist","Streams","URL","2018-01-20"
"1","Havana (feat. Young Thug)","Camila Cabello","4236060","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-01-20"
"2","God's Plan","Drake","4081753","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-01-20"
"3","rockstar","Post Malone","3975748","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2018-01-20"
"4","River (feat. Ed Sheeran)","Eminem","3100668","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-01-20"
"5","Wolves","Selena Gomez","2881996","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-01-20"
"6","Échame La Culpa","Luis Fonsi","2839615","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-01-20"
"7","Finesse - Remix; feat. Cardi B","Bruno Mars","2793948","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-01-20"
"8","Never Be the Same","Camila Cabello","2709291","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-01-20"
"9","New Rules","Dua Lipa","2695487","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-01-20"
"10","Him & I (with Halsey)","G-Eazy","2611173","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-01-20"
"11","Let You Down","NF","2514260","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-01-20"
"12","Perfect","Ed Sheeran","2471197","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-01-20"
"13","IDGAF","Dua Lipa","2382522","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-01-20"
"14","Diplomatic Immunity","Drake","2256322","https://open.spotify.com/track/3tvkzvUTF0yoq3pdBi81I0","2018-01-20"
"15","Shape of You","Ed Sheeran","2215778","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-01-20"
"16","All The Stars (with SZA)","Kendrick Lamar","2080795","https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y","2018-01-20"
"17","What Lovers Do (feat. SZA)","Maroon 5","2042612","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-01-20"
"18","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","2039179","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-01-20"
"19","Corazón","Maluma","2031512","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-01-20"
"20","I Fall Apart","Post Malone","2006018","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-01-20"
