"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-07-15"
"Position","Track Name","Artist","Streams","URL","2017-07-15"
"1","Despacito - Remix","Luis Fonsi","5823954","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-07-15"
"2","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","4538891","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-07-15"
"3","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","3871452","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-07-15"
"4","2U (feat. Justin Bieber)","David Guetta","3763181","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-07-15"
"5","Unforgettable","French Montana","3646306","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-07-15"
"6","Mi Gente","J Balvin","3574675","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-07-15"
"7","Shape of You","Ed Sheeran","3340466","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-07-15"
"8","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","3290905","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-07-15"
"9","Attention","Charlie Puth","3150657","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-07-15"
"10","Strip That Down","Liam Payne","2903183","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-07-15"
"11","Thunder","Imagine Dragons","2857127","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-07-15"
"12","Fetish (feat. Gucci Mane)","Selena Gomez","2825794","https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq","2017-07-15"
"13","Mama","Jonas Blue","2716962","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-07-15"
"14","XO TOUR Llif3","Lil Uzi Vert","2551729","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-07-15"
"15","There's Nothing Holdin' Me Back","Shawn Mendes","2548543","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-07-15"
"16","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2456502","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-07-15"
"17","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2322750","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-07-15"
"18","Felices los 4","Maluma","2245431","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-07-15"
"19","Something Just Like This","The Chainsmokers","2242112","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-07-15"
"20","HUMBLE.","Kendrick Lamar","2228248","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-07-15"
"21","More Than You Know","Axwell /\ Ingrosso","2113341","https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz","2017-07-15"
"22","There for You","Martin Garrix","2078828","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-07-15"
"23","Me Rehúso","Danny Ocean","2045733","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-07-15"
