"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-05-27"
"Position","Track Name","Artist","Streams","URL","2017-05-27"
"1","Despacito (Featuring Daddy Yankee)","Luis Fonsi","11381520","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-05-27"
"2","I'm the One","DJ Khaled","5468782","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-05-27"
"3","Shape of You","Ed Sheeran","4488094","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-05-27"
"4","HUMBLE.","Kendrick Lamar","3856463","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-05-27"
"5","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","3298611","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-05-27"
"6","There's Nothing Holdin' Me Back","Shawn Mendes","3062590","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-05-27"
"7","It Ain't Me (with Selena Gomez)","Kygo","2979487","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-05-27"
"8","Stay (with Alessia Cara)","Zedd","2973081","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-05-27"
"9","Attention","Charlie Puth","2971557","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-05-27"
"10","That's What I Like","Bruno Mars","2869794","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-05-27"
"11","Something Just Like This","The Chainsmokers","2852266","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-05-27"
"12","Mask Off","Future","2794646","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-05-27"
"13","Malibu","Miley Cyrus","2788153","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-05-27"
"14","Symphony (feat. Zara Larsson)","Clean Bandit","2702235","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-05-27"
"15","Unforgettable","French Montana","2640590","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-05-27"
"16","Felices los 4","Maluma","2610916","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-05-27"
"17","XO TOUR Llif3","Lil Uzi Vert","2444159","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-05-27"
"18","Bad Liar","Selena Gomez","2426856","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-05-27"
"19","Thunder","Imagine Dragons","2309153","https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj","2017-05-27"
"20","First Time","Kygo","2283613","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-05-27"
"21","Strip That Down","Liam Payne","2189508","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-05-27"
"22","SUBEME LA RADIO","Enrique Iglesias","2169462","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-05-27"
"23","Sign of the Times","Harry Styles","2160859","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-05-27"
"24","Passionfruit","Drake","2122196","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-05-27"
"25","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","2104720","https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9","2017-05-27"
"26","No Promises (feat. Demi Lovato)","Cheat Codes","2028882","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-05-27"
"27","Issues","Julia Michaels","1958388","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-05-27"
"28","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1942452","https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk","2017-05-27"
"29","Me Rehúso","Danny Ocean","1931354","https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ","2017-05-27"
"30","Galway Girl","Ed Sheeran","1925631","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-05-27"
"31","Congratulations","Post Malone","1841821","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-05-27"
"32","1-800-273-8255","Logic","1810046","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-05-27"
"33","DNA.","Kendrick Lamar","1776452","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-05-27"
"34","There for You","Martin Garrix","1744955","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-05-27"
"35","Scared to Be Lonely","Martin Garrix","1739828","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-05-27"
"36","Mama","Jonas Blue","1658357","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-05-27"
"37","Slow Hands","Niall Horan","1610511","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-05-27"
"38","Now Or Never","Halsey","1540433","https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ","2017-05-27"
"39","iSpy (feat. Lil Yachty)","KYLE","1540274","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-05-27"
"40","Good Life (with G-Eazy & Kehlani)","G-Eazy","1502868","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-05-27"
"41","The Cure","Lady Gaga","1502576","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-05-27"
"42","Location","Khalid","1488748","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-05-27"
"43","Escápate Conmigo","Wisin","1473706","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-05-27"
"44","Believer","Imagine Dragons","1448236","https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh","2017-05-27"
"45","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1423837","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-05-27"
"46","Crying in the Club","Camila Cabello","1398415","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-05-27"
"47","Rollin","Calvin Harris","1380089","https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W","2017-05-27"
"48","Paris","The Chainsmokers","1368642","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-05-27"
"49","El Amante","Nicky Jam","1303399","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-05-27"
"50","Ahora Dice","Chris Jeday","1302703","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-05-27"
"51","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","1302035","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-05-27"
"52","I Feel It Coming","The Weeknd","1256990","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-05-27"
"53","Tuesday","Burak Yeter","1197939","https://open.spotify.com/track/5c4tB0saSkNHX5CyDosuF7","2017-05-27"
"54","You Don't Know Me - Radio Edit","Jax Jones","1190589","https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU","2017-05-27"
"55","Swish Swish","Katy Perry","1190400","https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB","2017-05-27"
"56","Solo Dance","Martin Jensen","1150932","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-05-27"
"57","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version","Pitbull","1142859","https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez","2017-05-27"
"58","Redbone","Childish Gambino","1123984","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-05-27"
"59","Closer","The Chainsmokers","1111841","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-05-27"
"60","Most Girls","Hailee Steinfeld","1111230","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-05-27"
"61","Hey DJ","CNCO","1084782","https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl","2017-05-27"
"62","Portland","Drake","1056225","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","2017-05-27"
