"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-12"
"Position","Track Name","Artist","Streams","URL","2018-09-12"
"1","I Love It (& Lil Pump)","Kanye West","4996474","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-12"
"2","In My Feelings","Drake","3837968","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-12"
"3","Lucky You (feat. Joyner Lucas)","Eminem","3628045","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-12"
"4","Eastside (with Halsey & Khalid)","benny blanco","3488754","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-12"
"5","Promises (with Sam Smith)","Calvin Harris","3471962","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-12"
"6","Happier","Marshmello","3213239","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-12"
"7","In My Mind","Dynoro","3074645","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-12"
"8","Girls Like You (feat. Cardi B)","Maroon 5","3050515","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-12"
"9","SICKO MODE","Travis Scott","2927436","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-12"
"10","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2869114","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-12"
"11","Lucid Dreams","Juice WRLD","2843566","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-12"
"12","No Brainer","DJ Khaled","2543879","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-12"
"13","Be Alright","Dean Lewis","2519145","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-12"
"14","Taste (feat. Offset)","Tyga","2389201","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-12"
"15","Electricity (with Dua Lipa)","Silk City","2348529","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-12"
"16","SAD!","XXXTENTACION","2296140","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-12"
"17","I Like It","Cardi B","2264714","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-12"
"18","breathin","Ariana Grande","2202109","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-12"
"19","Vaina Loca","Ozuna","2157422","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-12"
"20","God is a woman","Ariana Grande","2150490","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-12"
"21","The Ringer","Eminem","2141404","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-12"
"22","Rise","Jonas Blue","2099234","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-12"
"23","BEBE","6ix9ine","2092048","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-12"
"24","Better Now","Post Malone","2080722","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-12"
"25","Natural","Imagine Dragons","2070103","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-12"
"26","Body (feat. brando)","Loud Luxury","2038248","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-12"
"27","Youngblood","5 Seconds of Summer","1962183","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-12"
"28","Solo (feat. Demi Lovato)","Clean Bandit","1923160","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-12"
"29","Nonstop","Drake","1907181","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-12"
"30","Moonlight","XXXTENTACION","1853595","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-12"
"31","Te Boté - Remix","Nio Garcia","1821653","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-12"
"32","Jackie Chan","Tiësto","1807447","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-12"
"33","Fall","Eminem","1800826","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-09-12"
"34","Beautiful (feat. Camila Cabello)","Bazzi","1689736","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-12"
"35","Thunderclouds","Sia","1668665","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-12"
"36","One Kiss (with Dua Lipa)","Calvin Harris","1666718","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-12"
"37","Shotgun","George Ezra","1632536","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-12"
"38","Happy Now","Zedd","1570499","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-12"
"39","No Es Justo","J Balvin","1529473","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-12"
"40","Not Alike (feat. Royce Da 5'9)","Eminem","1526547","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-09-12"
"41","God's Plan","Drake","1478124","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-12"
"42","Sin Pijama","Becky G","1474529","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-12"
"43","Self Care","Mac Miller","1469090","https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx","2018-09-12"
"44","Jocelyn Flores","XXXTENTACION","1466903","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-12"
"45","no tears left to cry","Ariana Grande","1438901","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-12"
