"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-19"
"Position","Track Name","Artist","Streams","URL","2017-06-19"
"1","Despacito - Remix","Luis Fonsi","6331128","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-19"
"2","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","4384202","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-06-19"
"3","2U (feat. Justin Bieber)","David Guetta","4129895","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-06-19"
"4","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","3897565","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-06-19"
"5","Shape of You","Ed Sheeran","3614240","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-19"
"6","Unforgettable","French Montana","3242613","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-06-19"
"7","Attention","Charlie Puth","3148654","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-19"
"8","HUMBLE.","Kendrick Lamar","3056910","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-19"
"9","Strip That Down","Liam Payne","2850456","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-19"
"10","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2760411","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-19"
"11","There's Nothing Holdin' Me Back","Shawn Mendes","2651488","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-19"
"12","XO TOUR Llif3","Lil Uzi Vert","2599147","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-19"
"13","Mama","Jonas Blue","2576207","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-06-19"
"14","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2515445","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-19"
"15","Thunder","Imagine Dragons","2474018","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-06-19"
"16","Something Just Like This","The Chainsmokers","2451937","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-19"
"17","Stay (with Alessia Cara)","Zedd","2374020","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-19"
"18","There for You","Martin Garrix","2371446","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-19"
"19","Symphony (feat. Zara Larsson)","Clean Bandit","2315973","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-06-19"
"20","Mask Off","Future","2091331","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-06-19"
"21","Malibu","Miley Cyrus","2085144","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-06-19"
"22","That's What I Like","Bruno Mars","2066816","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-06-19"
"23","Congratulations","Post Malone","2065184","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-06-19"
"24","Bad Liar","Selena Gomez","2063157","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-06-19"
"25","It Ain't Me (with Selena Gomez)","Kygo","2062946","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-06-19"
"26","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","2055869","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-06-19"
"27","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2005701","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-06-19"
"28","Felices los 4","Maluma","1966320","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-06-19"
"29","No Promises (feat. Demi Lovato)","Cheat Codes","1892323","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-06-19"
"30","Slow Hands","Niall Horan","1799685","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-06-19"
"31","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1761911","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-06-19"
"32","Me Rehúso","Danny Ocean","1748807","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-06-19"
"33","First Time","Kygo","1716276","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-06-19"
"34","Believer","Imagine Dragons","1690150","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-06-19"
"35","More Than You Know","Axwell /\ Ingrosso","1681718","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-06-19"
"36","Your Song","Rita Ora","1651909","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-06-19"
"37","SUBEME LA RADIO","Enrique Iglesias","1649664","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-06-19"
"38","Crying in the Club","Camila Cabello","1644236","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-06-19"
"39","Redbone","Childish Gambino","1637885","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-06-19"
"40","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1622948","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-06-19"
"41","Now Or Never","Halsey","1570020","https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8","2017-06-19"
"42","Galway Girl","Ed Sheeran","1555240","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-06-19"
"43","1-800-273-8255","Logic","1512151","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-06-19"
"44","Sign of the Times","Harry Styles","1478875","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-06-19"
"45","Passionfruit","Drake","1474206","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-06-19"
"46","Location","Khalid","1431263","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-06-19"
"47","Swish Swish","Katy Perry","1428785","https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK","2017-06-19"
"48","Issues","Julia Michaels","1405841","https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ","2017-06-19"
"49","DNA.","Kendrick Lamar","1380368","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-06-19"
"50","Escápate Conmigo","Wisin","1303915","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-06-19"
"51","Most Girls","Hailee Steinfeld","1116783","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-06-19"
"52","Ahora Dice","Chris Jeday","1115006","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-06-19"
"53","Rollin (feat. Future & Khalid)","Calvin Harris","1096127","https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau","2017-06-19"
"54","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1084715","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-06-19"
"55","iSpy (feat. Lil Yachty)","KYLE","1050405","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-06-19"
"56","OK","Robin Schulz","1049880","https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS","2017-06-19"
"57","Scared to Be Lonely","Martin Garrix","1035695","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-06-19"
"58","The Cure","Lady Gaga","1020239","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-06-19"
"59","goosebumps","Travis Scott","1014944","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2017-06-19"
"60","Down","Fifth Harmony","1007070","https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ","2017-06-19"
"61","Magnolia","Playboi Carti","1004547","https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl","2017-06-19"
"62","Say You Won't Let Go","James Arthur","1001675","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-06-19"
"63","Hey DJ","CNCO","995426","https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl","2017-06-19"
"64","Green Light","Lorde","994598","https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5","2017-06-19"
"65","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","985434","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-06-19"
"66","El Amante","Nicky Jam","964878","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-06-19"
"67","Closer","The Chainsmokers","962252","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-06-19"
"68","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version","Pitbull","931239","https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez","2017-06-19"
"69","I Feel It Coming","The Weeknd","929761","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-06-19"
"70","Body Like A Back Road","Sam Hunt","929469","https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO","2017-06-19"
"71","Tuesday","Burak Yeter","907618","https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR","2017-06-19"
"72","4 AM","2 Chainz","882952","https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb","2017-06-19"
"73","Slippery (feat. Gucci Mane)","Migos","882123","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE","2017-06-19"
"74","Paris","The Chainsmokers","878837","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-06-19"
"75","No Vacancy","OneRepublic","874374","https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z","2017-06-19"
"76","LOVE. FEAT. ZACARI.","Kendrick Lamar","863724","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","2017-06-19"
"77","Solo Dance","Martin Jensen","863493","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-06-19"
"78","Castle on the Hill","Ed Sheeran","839461","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-06-19"
"79","Me Enamoré","Shakira","834649","https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9","2017-06-19"
"80","Starboy","The Weeknd","834576","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-06-19"
"81","I Like Me Better","Lauv","833371","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-06-19"
"82","One Dance","Drake","825368","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-06-19"
"83","You Don't Know Me - Radio Edit","Jax Jones","823688","https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY","2017-06-19"
"84","Portland","Drake","814959","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","2017-06-19"
"85","Bon appétit","Katy Perry","813067","https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b","2017-06-19"
"86","Chantaje (feat. Maluma)","Shakira","799105","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-06-19"
"87","Call On Me - Ryan Riback Extended Remix","Starley","796822","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-06-19"
"88","Tu Foto","Ozuna","794605","https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp","2017-06-19"
"89","Sigo Extrañándote","J Balvin","793712","https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8","2017-06-19"
"90","Perfect Places","Lorde","784847","https://open.spotify.com/track/1wC93sZRGcTgKLN2UWRSwW","2017-06-19"
"91","La Rompe Corazones","Daddy Yankee","763376","https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3","2017-06-19"
"92","BUTTERFLY EFFECT","Travis Scott","763177","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX","2017-06-19"
"93","Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie","761405","https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH","2017-06-19"
"94","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","750049","https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n","2017-06-19"
"95","Homemade Dynamite","Lorde","744233","https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM","2017-06-19"
"96","Sober","Lorde","731346","https://open.spotify.com/track/2mNbgyi0gori4b1rFSPgIb","2017-06-19"
"97","Perfect","Ed Sheeran","730565","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-06-19"
"98","Reminding Me","Shawn Hook","726482","https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr","2017-06-19"
"99","Otra vez (feat. J Balvin)","Zion & Lennox","708975","https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq","2017-06-19"
"100","Let Me Love You","DJ Snake","708453","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-06-19"
"101","Bonita","J Balvin","708421","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-06-19"
"102","Good Life (with G-Eazy & Kehlani)","G-Eazy","708196","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-06-19"
"103","Gyalchester","Drake","706639","https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi","2017-06-19"
"104","The Louvre","Lorde","681274","https://open.spotify.com/track/5r011NB07RHjABbuVGVIbd","2017-06-19"
"105","Starving","Hailee Steinfeld","676727","https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe","2017-06-19"
"106","Tunnel Vision","Kodak Black","673475","https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4","2017-06-19"
"107","24K Magic","Bruno Mars","664932","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-06-19"
"108","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa","663674","https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65","2017-06-19"
"109","Bounce Back","Big Sean","659687","https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF","2017-06-19"
"110","Chained To The Rhythm","Katy Perry","659013","https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi","2017-06-19"
"111","Liability","Lorde","658576","https://open.spotify.com/track/0or0gNaKAXYYCsOrpvRzAu","2017-06-19"
"112","Bad and Boujee (feat. Lil Uzi Vert)","Migos","657929","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-06-19"
"113","Nights With You","MØ","654865","https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t","2017-06-19"
"114","Cold","Maroon 5","654027","https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k","2017-06-19"
"115","It's A Vibe","2 Chainz","654000","https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6","2017-06-19"
"116","Came Here for Love","Sigala","652019","https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD","2017-06-19"
"117","Whatever It Takes","Imagine Dragons","648616","https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH","2017-06-19"
"118","Supercut","Lorde","647287","https://open.spotify.com/track/0dyiHoYbYjYaOEXLpmzQZG","2017-06-19"
"119","Don't Let Me Down","The Chainsmokers","642586","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-06-19"
"120","Weak","AJR","638074","https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv","2017-06-19"
"121","Photograph","Ed Sheeran","637969","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-06-19"
"122","Fake Love","Drake","629400","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-06-19"
"123","Una Lady Como Tú","Manuel Turizo","629002","https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF","2017-06-19"
"124","Tired","Alan Walker","627329","https://open.spotify.com/track/3b5Li4QKDVBx1x7fQuu54a","2017-06-19"
"125","Reggaetón Lento (Bailemos)","CNCO","625248","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo","2017-06-19"
