"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-25"
"Position","Track Name","Artist","Streams","URL","2017-06-25"
"1","Despacito - Remix","Luis Fonsi","5726052","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-25"
"2","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","4071490","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-06-25"
"3","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","3928763","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-06-25"
"4","2U (feat. Justin Bieber)","David Guetta","3435414","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-06-25"
"5","Shape of You","Ed Sheeran","3235343","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-25"
"6","Unforgettable","French Montana","2848472","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-06-25"
"7","Attention","Charlie Puth","2661009","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-25"
"8","Strip That Down","Liam Payne","2514714","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-25"
"9","Thunder","Imagine Dragons","2507175","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-06-25"
"10","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2439578","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-25"
"11","HUMBLE.","Kendrick Lamar","2400391","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-25"
"12","There's Nothing Holdin' Me Back","Shawn Mendes","2370180","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-25"
"13","XO TOUR Llif3","Lil Uzi Vert","2324146","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-25"
"14","Mama","Jonas Blue","2265856","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-06-25"
"15","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2234910","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-25"
"16","Something Just Like This","The Chainsmokers","2124728","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-25"
"17","There for You","Martin Garrix","1994944","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-25"
"18","Believer","Imagine Dragons","1968906","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-06-25"
"19","Stay (with Alessia Cara)","Zedd","1951154","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-25"
