"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-18"
"Position","Track Name","Artist","Streams","URL","2017-11-18"
"1","rockstar","Post Malone","5595327","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-18"
"2","Havana","Camila Cabello","4595806","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-18"
"3","New Rules","Dua Lipa","3667345","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-18"
"4","Gucci Gang","Lil Pump","3489690","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-18"
"5","Too Good At Goodbyes","Sam Smith","3319128","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-18"
"6","What Lovers Do (feat. SZA)","Maroon 5","3301718","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-11-18"
"7","Perfect","Ed Sheeran","3301180","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-18"
"8","Wolves","Selena Gomez","3220842","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-18"
"9","Let You Down","NF","2811161","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-18"
"10","Dusk Till Dawn - Radio Edit","ZAYN","2784599","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-18"
"11","Silence","Marshmello","2694242","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-18"
"12","I Fall Apart","Post Malone","2308571","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-18"
"13","1-800-273-8255","Logic","2292423","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-18"
"14","Shape of You","Ed Sheeran","2061929","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-18"
"15","Young Dumb & Broke","Khalid","2058828","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-18"
"16","How Long","Charlie Puth","1997621","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-18"
"17","Stargazing","Kygo","1967903","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-18"
"18","Walk On Water (feat. Beyoncé)","Eminem","1962323","https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ","2017-11-18"
"19","Criminal","Natti Natasha","1955034","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2017-11-18"
"20","Échame La Culpa","Luis Fonsi","1929848","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-11-18"
"21","Lonely Together (feat. Rita Ora)","Avicii","1847369","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-18"
"22","Unforgettable","French Montana","1843434","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-18"
"23","Thunder","Imagine Dragons","1821293","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-11-18"
