"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-12-27"
"Position","Track Name","Artist","Streams","URL","2017-12-27"
"1","rockstar","Post Malone","4210231","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-12-27"
"2","Havana","Camila Cabello","3512580","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-12-27"
"3","River (feat. Ed Sheeran)","Eminem","3290505","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2017-12-27"
"4","New Rules","Dua Lipa","2888083","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-12-27"
"5","Wolves","Selena Gomez","2717327","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-12-27"
"6","Perfect","Ed Sheeran","2648685","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-12-27"
"7","Let You Down","NF","2392583","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-12-27"
"8","Échame La Culpa","Luis Fonsi","2377404","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-12-27"
"9","Gucci Gang","Lil Pump","2293048","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-12-27"
"10","Too Good At Goodbyes","Sam Smith","2266762","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-12-27"
"11","Him & I (with Halsey)","G-Eazy","2245893","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2017-12-27"
"12","What Lovers Do (feat. SZA)","Maroon 5","2241194","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-12-27"
"13","Shape of You","Ed Sheeran","2203138","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-12-27"
"14","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","2198514","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2017-12-27"
"15","Silence","Marshmello","2034903","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-12-27"
"16","I Fall Apart","Post Malone","1887603","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-12-27"
"17","Corazón","Maluma","1838648","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2017-12-27"
"18","Dusk Till Dawn - Radio Edit","ZAYN","1782466","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-12-27"
"19","Sensualidad","Bad Bunny","1711083","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2017-12-27"
"20","Downtown","Anitta","1682457","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2017-12-27"
"21","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1662632","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-12-27"
"22","Criminal","Natti Natasha","1569308","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2017-12-27"
"23","Thunder","Imagine Dragons","1524208","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-12-27"
"24","XO TOUR Llif3","Lil Uzi Vert","1522427","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-12-27"
"25","How Long","Charlie Puth","1514557","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-12-27"
"26","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1494307","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-12-27"
"27","Candy Paint","Post Malone","1468636","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-12-27"
"28","No Limit","G-Eazy","1466492","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2017-12-27"
"29","Bartier Cardi (feat. 21 Savage)","Cardi B","1465860","https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT","2017-12-27"
"30","Young Dumb & Broke","Khalid","1461740","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-12-27"
"31","I Miss You (feat. Julia Michaels)","Clean Bandit","1444581","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-12-27"
"32","Mi Gente","J Balvin","1418837","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-12-27"
"33","Se Preparó","Ozuna","1375130","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-12-27"
"34","Vai malandra (feat. Tropkillaz & DJ Yuri Martins)","Anitta","1369375","https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7","2017-12-27"
"35","Congratulations","Post Malone","1366898","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-12-27"
"36","1-800-273-8255","Logic","1317147","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-12-27"
"37","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1297375","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2017-12-27"
"38","Unforgettable","French Montana","1282901","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-12-27"
