"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-05-26"
"Position","Track Name","Artist","Streams","URL","2017-05-26"
"1","Despacito - Remix","Luis Fonsi","8525474","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-05-26"
"2","I'm the One","DJ Khaled","5840134","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-05-26"
"3","Shape of You","Ed Sheeran","4646425","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-05-26"
"4","HUMBLE.","Kendrick Lamar","4162070","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-05-26"
"5","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","3404306","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-05-26"
"6","There's Nothing Holdin' Me Back","Shawn Mendes","3286834","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-05-26"
"7","Stay (with Alessia Cara)","Zedd","3167704","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-05-26"
"8","Attention","Charlie Puth","3160032","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-05-26"
"9","It Ain't Me (with Selena Gomez)","Kygo","3146543","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-05-26"
"10","Malibu","Miley Cyrus","3098939","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-05-26"
"11","Despacito (Featuring Daddy Yankee)","Luis Fonsi","3092719","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-05-26"
"12","Something Just Like This","The Chainsmokers","3053539","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-05-26"
"13","Mask Off","Future","3021777","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-05-26"
"14","That's What I Like","Bruno Mars","2987744","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-05-26"
"15","Symphony (feat. Zara Larsson)","Clean Bandit","2871580","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-05-26"
"16","Unforgettable","French Montana","2817870","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-05-26"
"17","Bad Liar","Selena Gomez","2747019","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-05-26"
"18","XO TOUR Llif3","Lil Uzi Vert","2580253","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-05-26"
"19","Felices los 4","Maluma","2550669","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-05-26"
"20","Thunder","Imagine Dragons","2495054","https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj","2017-05-26"
"21","First Time","Kygo","2449342","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-05-26"
"22","Sign of the Times","Harry Styles","2393954","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-05-26"
"23","Strip That Down","Liam Payne","2303372","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-05-26"
"24","Passionfruit","Drake","2301881","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-05-26"
"25","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","2193688","https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9","2017-05-26"
"26","No Promises (feat. Demi Lovato)","Cheat Codes","2176314","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-05-26"
"27","SUBEME LA RADIO","Enrique Iglesias","2128212","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-05-26"
"28","Issues","Julia Michaels","2102509","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-05-26"
"29","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2098715","https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk","2017-05-26"
"30","Galway Girl","Ed Sheeran","2028645","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-05-26"
"31","1-800-273-8255","Logic","1997683","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-05-26"
"32","DNA.","Kendrick Lamar","1940793","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-05-26"
"33","Congratulations","Post Malone","1937782","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-05-26"
"34","Me Rehúso","Danny Ocean","1907205","https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ","2017-05-26"
"35","Scared to Be Lonely","Martin Garrix","1874648","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-05-26"
"36","There for You","Martin Garrix","1864955","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-05-26"
"37","Slow Hands","Niall Horan","1752884","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-05-26"
"38","Mama","Jonas Blue","1719330","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-05-26"
"39","The Cure","Lady Gaga","1697225","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-05-26"
"40","Now Or Never","Halsey","1690630","https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ","2017-05-26"
"41","Good Life (with G-Eazy & Kehlani)","G-Eazy","1627604","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-05-26"
"42","Location","Khalid","1619571","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-05-26"
"43","iSpy (feat. Lil Yachty)","KYLE","1613044","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-05-26"
"44","Crying in the Club","Camila Cabello","1548499","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-05-26"
"45","Believer","Imagine Dragons","1537562","https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh","2017-05-26"
"46","Rollin","Calvin Harris","1526214","https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W","2017-05-26"
"47","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1494742","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-05-26"
"48","Paris","The Chainsmokers","1479576","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-05-26"
"49","Escápate Conmigo","Wisin","1464197","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-05-26"
