"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-12-20"
"Position","Track Name","Artist","Streams","URL","2017-12-20"
"1","rockstar","Post Malone","4600115","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-12-20"
"2","River (feat. Ed Sheeran)","Eminem","4495842","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2017-12-20"
"3","Havana","Camila Cabello","3781808","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-12-20"
"4","All I Want for Christmas Is You","Mariah Carey","3312544","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2017-12-20"
"5","New Rules","Dua Lipa","3135214","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-12-20"
"6","Wolves","Selena Gomez","3018456","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-12-20"
"7","Perfect","Ed Sheeran","2842802","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-12-20"
"8","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","2731205","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2017-12-20"
"9","Let You Down","NF","2703321","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-12-20"
"10","Him & I (with Halsey)","G-Eazy","2693413","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2017-12-20"
"11","Gucci Gang","Lil Pump","2591428","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-12-20"
"12","Too Good At Goodbyes","Sam Smith","2559543","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-12-20"
"13","What Lovers Do (feat. SZA)","Maroon 5","2505510","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-12-20"
"14","Échame La Culpa","Luis Fonsi","2440342","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-12-20"
"15","Silence","Marshmello","2283890","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-12-20"
"16","Last Christmas","Wham!","2277230","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2017-12-20"
"17","Shape of You","Ed Sheeran","2223693","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-12-20"
"18","I Fall Apart","Post Malone","2197242","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-12-20"
"19","Vai malandra (feat. Tropkillaz & DJ Yuri Martins)","Anitta","2184803","https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7","2017-12-20"
"20","Dusk Till Dawn - Radio Edit","ZAYN","2086602","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-12-20"
"21","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1879806","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-12-20"
"22","Downtown","Anitta","1825501","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2017-12-20"
"23","Corazón","Maluma","1802126","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2017-12-20"
"24","Candy Paint","Post Malone","1787148","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-12-20"
"25","Sensualidad","Bad Bunny","1773003","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2017-12-20"
"26","No Limit","G-Eazy","1769672","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2017-12-20"
"27","I Miss You (feat. Julia Michaels)","Clean Bandit","1722091","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-12-20"
