"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-02-23"
"Position","Track Name","Artist","Streams","URL","2018-02-23"
"1","God's Plan","Drake","8125866","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-02-23"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","5517484","https://open.spotify.com/track/7wrDRQgHlvDnimrRHfQZxt","2018-02-23"
"3","All The Stars (with SZA)","Kendrick Lamar","4550752","https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY","2018-02-23"
"4","IDGAF","Dua Lipa","3463420","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-02-23"
"5","Mine","Bazzi","3442457","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-02-23"
"6","Pray For Me (with Kendrick Lamar)","The Weeknd","3305789","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-02-23"
"7","rockstar","Post Malone","3243239","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-02-23"
"8","Look Alive (feat. Drake)","BlocBoy JB","3054180","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-02-23"
"9","FRIENDS","Marshmello","3008020","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-02-23"
"10","Amorfoda","Bad Bunny","2951316","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-02-23"
"11","Havana (feat. Young Thug)","Camila Cabello","2848514","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-02-23"
"12","The Middle","Zedd","2786607","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-02-23"
"13","Dura","Daddy Yankee","2754865","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-02-23"
"14","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2689315","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-02-23"
"15","River (feat. Ed Sheeran)","Eminem","2536287","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-02-23"
