"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-04"
"Position","Track Name","Artist","Streams","URL","2017-06-04"
"1","Despacito - Remix","Luis Fonsi","6503590","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-04"
"2","I'm the One","DJ Khaled","4418367","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-06-04"
"3","Shape of You","Ed Sheeran","3649191","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-04"
"4","HUMBLE.","Kendrick Lamar","3157056","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-04"
"5","Attention","Charlie Puth","2768409","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-04"
"6","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2717861","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-04"
"7","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2661802","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-04"
"8","There's Nothing Holdin' Me Back","Shawn Mendes","2604486","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-04"
"9","Unforgettable","French Montana","2553469","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-06-04"
"10","XO TOUR Llif3","Lil Uzi Vert","2430257","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-04"
"11","Stay (with Alessia Cara)","Zedd","2373842","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-04"
"12","Something Just Like This","The Chainsmokers","2334476","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-04"
"13","Mask Off","Future","2295349","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-06-04"
"14","Symphony (feat. Zara Larsson)","Clean Bandit","2267703","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-06-04"
"15","That's What I Like","Bruno Mars","2205989","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-06-04"
"16","Strip That Down","Liam Payne","2182132","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-04"
"17","It Ain't Me (with Selena Gomez)","Kygo","2171726","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-06-04"
"18","Felices los 4","Maluma","2142288","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-06-04"
"19","Malibu","Miley Cyrus","2116383","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-06-04"
"20","Thunder","Imagine Dragons","2076453","https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj","2017-06-04"
"21","There for You","Martin Garrix","1906372","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-04"
"22","Mama","Jonas Blue","1891838","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-06-04"
"23","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1840380","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-06-04"
"24","First Time","Kygo","1775449","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-06-04"
"25","Congratulations","Post Malone","1757183","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-06-04"
"26","Bad Liar","Selena Gomez","1755922","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-06-04"
"27","SUBEME LA RADIO","Enrique Iglesias","1742238","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-06-04"
"28","No Promises (feat. Demi Lovato)","Cheat Codes","1740337","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-06-04"
"29","Sign of the Times","Harry Styles","1707671","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-06-04"
"30","Now Or Never","Halsey","1670788","https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e","2017-06-04"
"31","Passionfruit","Drake","1647390","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-06-04"
"32","Me Rehúso","Danny Ocean","1637083","https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ","2017-06-04"
"33","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1588535","https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk","2017-06-04"
"34","Galway Girl","Ed Sheeran","1529361","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-06-04"
"35","1-800-273-8255","Logic","1456815","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-06-04"
"36","Issues","Julia Michaels","1435089","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-06-04"
"37","DNA.","Kendrick Lamar","1430472","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-06-04"
"38","Slow Hands","Niall Horan","1394075","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-06-04"
"39","Location","Khalid","1358695","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-06-04"
"40","Scared to Be Lonely","Martin Garrix","1358031","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-06-04"
"41","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1315793","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-06-04"
"42","Crying in the Club","Camila Cabello","1307894","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-06-04"
"43","iSpy (feat. Lil Yachty)","KYLE","1294751","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-06-04"
"44","Believer","Imagine Dragons","1283435","https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh","2017-06-04"
"45","Escápate Conmigo","Wisin","1261435","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-06-04"
"46","Redbone","Childish Gambino","1238378","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-06-04"
"47","The Cure","Lady Gaga","1212883","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-06-04"
"48","Good Life (with G-Eazy & Kehlani)","G-Eazy","1190895","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-06-04"
"49","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1182297","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-06-04"
"50","Ahora Dice","Chris Jeday","1168761","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-06-04"
"51","Rollin","Calvin Harris","1146643","https://open.spotify.com/track/3FDrI0FLKzrYQiWxPhqV2W","2017-06-04"
"52","El Amante","Nicky Jam","1044313","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-06-04"
"53","Your Song","Rita Ora","1019018","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-06-04"
"54","Most Girls","Hailee Steinfeld","999522","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-06-04"
"55","Paris","The Chainsmokers","985771","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-06-04"
"56","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","984787","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-06-04"
"57","Say You Won't Let Go","James Arthur","970600","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-06-04"
"58","goosebumps","Travis Scott","961751","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2017-06-04"
"59","Hey DJ","CNCO","956396","https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl","2017-06-04"
"60","I Feel It Coming","The Weeknd","945559","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-06-04"
"61","Down","Fifth Harmony","944049","https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ","2017-06-04"
"62","Closer","The Chainsmokers","935096","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-06-04"
"63","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version","Pitbull","929496","https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez","2017-06-04"
"64","Tuesday","Burak Yeter","912482","https://open.spotify.com/track/5c4tB0saSkNHX5CyDosuF7","2017-06-04"
"65","You Don't Know Me - Radio Edit","Jax Jones","900716","https://open.spotify.com/track/4WrS6vezaPwOafKJmHqMEU","2017-06-04"
"66","Portland","Drake","893905","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","2017-06-04"
"67","No Vacancy","OneRepublic","892722","https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z","2017-06-04"
"68","LOVE. FEAT. ZACARI.","Kendrick Lamar","883687","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","2017-06-04"
"69","Swish Swish","Katy Perry","883343","https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB","2017-06-04"
"70","More Than You Know","Axwell /\ Ingrosso","856075","https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz","2017-06-04"
"71","Solo Dance","Martin Jensen","854104","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-06-04"
"72","Starboy","The Weeknd","846860","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-06-04"
"73","OK","Robin Schulz","845621","https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS","2017-06-04"
"74","Chantaje (feat. Maluma)","Shakira","840534","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-06-04"
"75","Call On Me - Ryan Riback Extended Remix","Starley","830694","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-06-04"
"76","Sigo Extrañándote","J Balvin","822654","https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8","2017-06-04"
"77","Me Enamoré","Shakira","815737","https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9","2017-06-04"
"78","One Dance","Drake","814330","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-06-04"
"79","Castle on the Hill","Ed Sheeran","813704","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-06-04"
"80","Magnolia","Playboi Carti","799101","https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl","2017-06-04"
"81","Body Like A Back Road","Sam Hunt","796510","https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO","2017-06-04"
"82","The Night We Met","Lord Huron","783843","https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK","2017-06-04"
"83","Tu Foto","Ozuna","780057","https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp","2017-06-04"
"84","Bon Appétit","Katy Perry","769014","https://open.spotify.com/track/14oOKFGuXu8DqvOe1W8vao","2017-06-04"
"85","Slippery (feat. Gucci Mane)","Migos","763029","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE","2017-06-04"
"86","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","758543","https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n","2017-06-04"
"87","La Rompe Corazones","Daddy Yankee","734898","https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3","2017-06-04"
"88","Bad and Boujee (feat. Lil Uzi Vert)","Migos","733176","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-06-04"
"89","Cold","Maroon 5","731234","https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k","2017-06-04"
