"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-04-06"
"Position","Track Name","Artist","Streams","URL","2018-04-06"
"1","God's Plan","Drake","5696307","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-04-06"
"2","Call Out My Name","The Weeknd","4501190","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-04-06"
"3","Psycho (feat. Ty Dolla $ign)","Post Malone","4150144","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-04-06"
"4","X","Nicky Jam","3788698","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-04-06"
"5","FRIENDS","Marshmello","3612202","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-04-06"
"6","SAD!","XXXTENTACION","3177803","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-04-06"
"7","Freaky Friday (feat. Chris Brown)","Lil Dicky","3177572","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-04-06"
"8","IDGAF","Dua Lipa","3104131","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-04-06"
"9","The Middle","Zedd","3007444","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-04-06"
"10","Look Alive (feat. Drake)","BlocBoy JB","2931894","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-04-06"
"11","Love Lies (with Normani)","Khalid","2874162","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-04-06"
"12","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2658501","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-04-06"
"13","Mine","Bazzi","2590563","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-04-06"
"14","All The Stars (with SZA)","Kendrick Lamar","2589669","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-04-06"
"15","One Kiss (with Dua Lipa)","Calvin Harris","2444145","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-04-06"
"16","rockstar","Post Malone","2329484","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-04-06"
"17","Wasted Times","The Weeknd","2259595","https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR","2018-04-06"
"18","In My Blood","Shawn Mendes","2259331","https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K","2018-04-06"
"19","Plug Walk","Rich The Kid","2205599","https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ","2018-04-06"
"20","Try Me","The Weeknd","2198466","https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s","2018-04-06"
"21","Dura","Daddy Yankee","2192449","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-04-06"
"22","Havana (feat. Young Thug)","Camila Cabello","2122660","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-04-06"
"23","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2100473","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-04-06"
"24","Me Niego","Reik","1958756","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-04-06"
"25","Walk It Talk It","Migos","1806390","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-04-06"
"26","Like I Do","David Guetta","1766380","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-04-06"
"27","Never Be the Same","Camila Cabello","1761494","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-04-06"
"28","Delicate","Taylor Swift","1754912","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","2018-04-06"
"29","Drip (feat. Migos)","Cardi B","1696560","https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo","2018-04-06"
"30","Pray For Me (with Kendrick Lamar)","The Weeknd","1685265","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-04-06"
"31","New Rules","Dua Lipa","1652142","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-04-06"
"32","Échame La Culpa","Luis Fonsi","1626591","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-04-06"
"33","Nevermind","Dennis Lloyd","1624364","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-04-06"
"34","Bella","Wolfine","1611662","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-04-06"
"35","Moonlight","XXXTENTACION","1590262","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-04-06"
"36","Say Something","Justin Timberlake","1559879","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-04-06"
"37","Shape of You","Ed Sheeran","1540093","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-04-06"
"38","Ric Flair Drip (& Metro Boomin)","Offset","1524649","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-04-06"
"39","Remind Me to Forget","Kygo","1508254","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-04-06"
"40","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1493348","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-04-06"
"41","Mad Love","Sean Paul","1462660","https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf","2018-04-06"
"42","Hurt You","The Weeknd","1458352","https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5","2018-04-06"
"43","Perfect","Ed Sheeran","1454518","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-04-06"
"44","Amorfoda","Bad Bunny","1446020","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-04-06"
"45","I Fall Apart","Post Malone","1441627","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-04-06"
"46","Síguelo Bailando","Ozuna","1405491","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-04-06"
"47","Everyday","Logic","1402228","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-04-06"
"48","Be Careful","Cardi B","1397194","https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd","2018-04-06"
"49","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1392465","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-04-06"
"50","Wolves","Selena Gomez","1389682","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-04-06"
"51","I Was Never There","The Weeknd","1381825","https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V","2018-04-06"
"52","River (feat. Ed Sheeran)","Eminem","1364025","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-04-06"
"53","A$AP Forever","A$AP Rocky","1352628","https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq","2018-04-06"
"54","Get Up 10","Cardi B","1299580","https://open.spotify.com/track/7p2ewixAShLpjDZrnzZK7c","2018-04-06"
"55","I Do (feat. SZA)","Cardi B","1283928","https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1","2018-04-06"
"56","Powerglide (feat. Juicy J)","Rae Sremmurd","1282323","https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG","2018-04-06"
"57","Stir Fry","Migos","1276691","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-04-06"
"58","JAPAN","Famous Dex","1250273","https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl","2018-04-06"
"59","Privilege","The Weeknd","1247231","https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A","2018-04-06"
"60","I Like It","Cardi B","1237656","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-04-06"
"61","Finesse - Remix; feat. Cardi B","Bruno Mars","1233244","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-04-06"
"62","Lost In Japan","Shawn Mendes","1230883","https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX","2018-04-06"
"63","Feel It Still","Portugal. The Man","1202017","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-04-06"
"64","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1197842","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-04-06"
"65","Lemon - Drake Remix","N.E.R.D","1186469","https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB","2018-04-06"
"66","Bodak Yellow","Cardi B","1168262","https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL","2018-04-06"
"67","Downtown","Anitta","1149609","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-04-06"
"68","Criminal","Natti Natasha","1146286","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-04-06"
"69","Thunder","Imagine Dragons","1145680","https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn","2018-04-06"
"70","Bartier Cardi (feat. 21 Savage)","Cardi B","1142967","https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa","2018-04-06"
"71","Corazón","Maluma","1132696","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-04-06"
"72","Sick Boy","The Chainsmokers","1123772","https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX","2018-04-06"
"73","Let You Down","NF","1115706","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-04-06"
"74","Flames","David Guetta","1114405","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-04-06"
"75","Breathe","Jax Jones","1090888","https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n","2018-04-06"
"76","Bickenhead","Cardi B","1088288","https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd","2018-04-06"
"77","XO TOUR Llif3","Lil Uzi Vert","1082660","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-04-06"
"78","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1081744","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-04-06"
"79","El Préstamo","Maluma","1080659","https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE","2018-04-06"
"80","Dembow","Danny Ocean","1047962","https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2","2018-04-06"
"81","1950","King Princess","1033473","https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA","2018-04-06"
"82","Believer","Imagine Dragons","1032341","https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4","2018-04-06"
"83","Congratulations","Post Malone","1029601","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2018-04-06"
"84","changes","XXXTENTACION","1028823","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-04-06"
"85","Silence","Marshmello","1025382","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-04-06"
"86","Best Life (feat. Chance The Rapper)","Cardi B","1013918","https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN","2018-04-06"
"87","Too Good At Goodbyes","Sam Smith","1010967","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-04-06"
"88","EL BAÑO","Enrique Iglesias","995840","https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU","2018-04-06"
"89","Sensualidad","Bad Bunny","986365","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-04-06"
"90","Jocelyn Flores","XXXTENTACION","967048","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-04-06"
"91","PICK IT UP (feat. A$AP Rocky)","Famous Dex","962699","https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV","2018-04-06"
"92","Bum Bum Tam Tam","MC Fioti","946270","https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr","2018-04-06"
"93","Him & I (with Halsey)","G-Eazy","940992","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-04-06"
"94","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","929436","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-04-06"
"95","Capital Letters","Hailee Steinfeld","927476","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-04-06"
"96","Ring (feat. Kehlani)","Cardi B","926024","https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA","2018-04-06"
"97","I Miss You (feat. Julia Michaels)","Clean Bandit","925968","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-04-06"
"98","HUMBLE.","Kendrick Lamar","921278","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2018-04-06"
"99","What Lovers Do (feat. SZA)","Maroon 5","892311","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-04-06"
"100","Young Dumb & Broke","Khalid","890415","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2018-04-06"
"101","This Is Me","Keala Settle","887830","https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","2018-04-06"
"102","Unforgettable","French Montana","882824","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2018-04-06"
"103","A Good Night","John Legend","882113","https://open.spotify.com/track/7gevvAspxft2qQmcvJjNBH","2018-04-06"
"104","Everybody Hates Me","The Chainsmokers","874554","https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF","2018-04-06"
"105","Candy Paint","Post Malone","861108","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2018-04-06"
"106","El Farsante - Remix","Ozuna","847131","https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4","2018-04-06"
"107","Machika","J Balvin","845461","https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy","2018-04-06"
"108","Rewrite The Stars","Zac Efron","840961","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-04-06"
"109","Heaven","Julia Michaels","829679","https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb","2018-04-06"
"110","Solita","Ozuna","828692","https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E","2018-04-06"
"111","Dusk Till Dawn - Radio Edit","ZAYN","809411","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-04-06"
"112","Betrayed","Lil Xan","808931","https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug","2018-04-06"
