"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-10-06"
"Position","Track Name","Artist","Streams","URL","2017-10-06"
"1","rockstar","Post Malone","6731613","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-10-06"
"2","New Rules","Dua Lipa","3804825","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-10-06"
"3","Too Good At Goodbyes - Edit","Sam Smith","3424666","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-10-06"
"4","Havana","Camila Cabello","3250314","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-10-06"
"5","Dusk Till Dawn - Radio Edit","ZAYN","3246121","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-10-06"
"6","1-800-273-8255","Logic","3183387","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-10-06"
"7","Mi Gente","J Balvin","2948772","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-10-06"
"8","Silence","Marshmello","2816112","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-10-06"
"9","What Lovers Do (feat. SZA)","Maroon 5","2801136","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-10-06"
"10","Look What You Made Me Do","Taylor Swift","2626077","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-10-06"
"11","Unforgettable","French Montana","2518008","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-10-06"
"12","Perfect","Ed Sheeran","2482667","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-10-06"
"13","Sorry Not Sorry","Demi Lovato","2481682","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-10-06"
"14","Friends (with BloodPop®)","Justin Bieber","2400358","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-10-06"
"15","Mi Gente (feat. Beyoncé)","J Balvin","2373569","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-10-06"
"16","Thunder","Imagine Dragons","2284384","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-10-06"
"17","Glorious (feat. Skylar Grey)","Macklemore","2279909","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-10-06"
"18","Shape of You","Ed Sheeran","2262199","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-10-06"
"19","Young Dumb & Broke","Khalid","2221163","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-10-06"
"20","XO TOUR Llif3","Lil Uzi Vert","2183750","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-10-06"
"21","Bodak Yellow","Cardi B","2109074","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-10-06"
"22","Jocelyn Flores","XXXTENTACION","2068776","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-10-06"
"23","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2005182","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-10-06"
"24","Bank Account","21 Savage","1966395","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-10-06"
"25","Attention","Charlie Puth","1916046","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-10-06"
"26","Congratulations","Post Malone","1914654","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-10-06"
