"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-06-22"
"Position","Track Name","Artist","Streams","URL","2018-06-22"
"1","SAD!","XXXTENTACION","6439012","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-06-22"
"2","Moonlight","XXXTENTACION","4603507","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-06-22"
"3","Jocelyn Flores","XXXTENTACION","4495649","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-06-22"
"4","Better Now","Post Malone","4102979","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-06-22"
"5","changes","XXXTENTACION","3980372","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-06-22"
"6","One Kiss (with Dua Lipa)","Calvin Harris","3921331","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-06-22"
"7","Lucid Dreams","Juice WRLD","3906426","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-06-22"
"8","Girls Like You (feat. Cardi B)","Maroon 5","3888904","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-06-22"
"9","I Like It","Cardi B","3831521","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-06-22"
"10","Solo (feat. Demi Lovato)","Clean Bandit","3249993","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-06-22"
"11","Back To You","Selena Gomez","3189974","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-06-22"
"12","Youngblood","5 Seconds of Summer","3150598","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-06-22"
"13","no tears left to cry","Ariana Grande","3063521","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-06-22"
"14","Fuck Love (feat. Trippie Redd)","XXXTENTACION","2994256","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-06-22"
"15","Taste (feat. Offset)","Tyga","2747867","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-06-22"
"16","Te Boté - Remix","Nio Garcia","2704781","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-06-22"
"17","X","Nicky Jam","2608358","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-06-22"
"18","Jackie Chan","Tiësto","2606424","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-06-22"
"19","Nice For What","Drake","2594471","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-06-22"
"20","Everybody Dies In Their Nightmares","XXXTENTACION","2564737","https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7","2018-06-22"
"21","the remedy for a broken heart (why am I so in love)","XXXTENTACION","2493451","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-06-22"
"22","God's Plan","Drake","2422345","https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE","2018-06-22"
"23","Ocean (feat. Khalid)","Martin Garrix","2240280","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-06-22"
"24","Psycho (feat. Ty Dolla $ign)","Post Malone","2223527","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-06-22"
"25","Bed (feat. Ariana Grande)","Nicki Minaj","2121179","https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS","2018-06-22"
"26","Flames","David Guetta","2048283","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-06-22"
"27","All Mine","Kanye West","2044927","https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF","2018-06-22"
"28","FRIENDS","Marshmello","1972531","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-06-22"
"29","Sin Pijama","Becky G","1965294","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-06-22"
"30","lovely (with Khalid)","Billie Eilish","1925486","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-06-22"
"31","Nevermind","Dennis Lloyd","1919597","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-06-22"
"32","Born To Be Yours","Kygo","1904968","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-06-22"
"33","I'm Upset","Drake","1902702","https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk","2018-06-22"
"34","rockstar (feat. 21 Savage)","Post Malone","1886553","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-06-22"
"35","Look At Me!","XXXTENTACION","1823149","https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s","2018-06-22"
"36","Yes Indeed","Lil Baby","1802597","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-06-22"
"37","2002","Anne-Marie","1772825","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-06-22"
"38","Hope","XXXTENTACION","1758069","https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah","2018-06-22"
"39","NUMB","XXXTENTACION","1724133","https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl","2018-06-22"
"40","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1700007","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-06-22"
"41","Look Alive (feat. Drake)","BlocBoy JB","1659957","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-06-22"
"42","The Middle","Zedd","1644575","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-06-22"
"43","Me Niego","Reik","1558071","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-06-22"
"44","Rise","Jonas Blue","1536255","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-06-22"
"45","This Is America","Childish Gambino","1526171","https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9","2018-06-22"
"46","IDGAF","Dua Lipa","1486746","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-06-22"
"47","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","1470666","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-06-22"
"48","the light is coming (feat. Nicki Minaj)","Ariana Grande","1418304","https://open.spotify.com/track/5iZ4hcpCgFVijq5OOjBTKZ","2018-06-22"
"49","Love Lies (with Normani)","Khalid","1384007","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-06-22"
"50","OTW","Khalid","1348980","https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI","2018-06-22"
"51","Start Again (feat. Logic)","OneRepublic","1327067","https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz","2018-06-22"
"52","Havana (feat. Young Thug)","Camila Cabello","1315439","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-06-22"
"53","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1310368","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-06-22"
"54","All Girls Are The Same","Juice WRLD","1290454","https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8","2018-06-22"
"55","Dura - Remix","Daddy Yankee","1285576","https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb","2018-06-22"
"56","Shape of You","Ed Sheeran","1284004","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-06-22"
"57","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1283999","https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e","2018-06-22"
"58","La Cintura","Alvaro Soler","1277273","https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H","2018-06-22"
"59","La Player (Bandolera)","Zion & Lennox","1265166","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-06-22"
"60","Sober","Demi Lovato","1247662","https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5","2018-06-22"
