"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-27"
"Position","Track Name","Artist","Streams","URL","2017-06-27"
"1","Despacito - Remix","Luis Fonsi","5976971","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-27"
"2","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","4531567","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-06-27"
"3","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","4361161","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-06-27"
"4","2U (feat. Justin Bieber)","David Guetta","3892494","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-06-27"
"5","Shape of You","Ed Sheeran","3481119","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-27"
"6","Unforgettable","French Montana","3286685","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-06-27"
"7","Thunder","Imagine Dragons","3046919","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-06-27"
"8","Attention","Charlie Puth","3013863","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-27"
"9","Strip That Down","Liam Payne","2814631","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-27"
"10","There's Nothing Holdin' Me Back","Shawn Mendes","2687608","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-27"
"11","HUMBLE.","Kendrick Lamar","2625322","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-27"
"12","Mama","Jonas Blue","2574557","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-06-27"
"13","XO TOUR Llif3","Lil Uzi Vert","2556151","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-27"
"14","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2444047","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-27"
"15","Signs","Drake","2436237","https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO","2017-06-27"
"16","Believer","Imagine Dragons","2384328","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-06-27"
"17","Something Just Like This","The Chainsmokers","2380457","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-27"
"18","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2356684","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-27"
"19","There for You","Martin Garrix","2291995","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-27"
"20","Stay (with Alessia Cara)","Zedd","2191649","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-27"
"21","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2063015","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-06-27"
"22","Congratulations","Post Malone","2056672","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-06-27"
"23","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1984743","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-06-27"
"24","That's What I Like","Bruno Mars","1976454","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-06-27"
"25","Bad Liar","Selena Gomez","1965303","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-06-27"
"26","Symphony (feat. Zara Larsson)","Clean Bandit","1935013","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-06-27"
"27","Felices los 4","Maluma","1907003","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-06-27"
"28","Mask Off","Future","1905564","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-06-27"
"29","More Than You Know","Axwell /\ Ingrosso","1884130","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-06-27"
"30","Malibu","Miley Cyrus","1864684","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-06-27"
"31","It Ain't Me (with Selena Gomez)","Kygo","1819821","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-06-27"
"32","Me Rehúso","Danny Ocean","1779663","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-06-27"
"33","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1747558","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-06-27"
"34","Slow Hands","Niall Horan","1705184","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-06-27"
"35","Crying in the Club","Camila Cabello","1693169","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-06-27"
"36","Your Song","Rita Ora","1663031","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-06-27"
"37","Redbone","Childish Gambino","1653331","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-06-27"
"38","No Promises (feat. Demi Lovato)","Cheat Codes","1594755","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-06-27"
"39","First Time","Kygo","1579292","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-06-27"
"40","SUBEME LA RADIO","Enrique Iglesias","1562095","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-06-27"
"41","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1522227","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-06-27"
"42","Now Or Never","Halsey","1490868","https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8","2017-06-27"
"43","Galway Girl","Ed Sheeran","1479518","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-06-27"
"44","Location","Khalid","1449234","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-06-27"
"45","Passionfruit","Drake","1426151","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-06-27"
"46","1-800-273-8255","Logic","1407280","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-06-27"
"47","Escápate Conmigo","Wisin","1346329","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-06-27"
"48","DNA.","Kendrick Lamar","1320320","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-06-27"
"49","Sign of the Times","Harry Styles","1292248","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-06-27"
"50","Swish Swish","Katy Perry","1286659","https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK","2017-06-27"
"51","Whatever It Takes","Imagine Dragons","1167769","https://open.spotify.com/track/4IWAyPf1KMq7JCyGeCjTeH","2017-06-27"
"52","Issues","Julia Michaels","1149541","https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ","2017-06-27"
"53","Ahora Dice","Chris Jeday","1101192","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-06-27"
"54","Most Girls","Hailee Steinfeld","1075345","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-06-27"
"55","Rollin (feat. Future & Khalid)","Calvin Harris","1067815","https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau","2017-06-27"
"56","BUTTERFLY EFFECT","Travis Scott","1064027","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX","2017-06-27"
"57","Hey DJ","CNCO","1058698","https://open.spotify.com/track/209gZgcfLq2aUuu51vOWBl","2017-06-27"
"58","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1046351","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-06-27"
"59","OK","Robin Schulz","1044458","https://open.spotify.com/track/3bWAqKDWg6u1davspr5IkS","2017-06-27"
"60","Down","Fifth Harmony","1018601","https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ","2017-06-27"
"61","goosebumps","Travis Scott","1005418","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2017-06-27"
"62","Say You Won't Let Go","James Arthur","983119","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-06-27"
"63","Magnolia","Playboi Carti","978658","https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl","2017-06-27"
"64","Closer","The Chainsmokers","976067","https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw","2017-06-27"
"65","iSpy (feat. Lil Yachty)","KYLE","974580","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-06-27"
"66","El Amante","Nicky Jam","971712","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-06-27"
"67","Body Like A Back Road","Sam Hunt","955005","https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO","2017-06-27"
"68","Don't Quit (feat. Travis Scott & Jeremih)","DJ Khaled","939868","https://open.spotify.com/track/4vv1KjUzPwrtDbozizSfQc","2017-06-27"
"69","Scared to Be Lonely","Martin Garrix","924373","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-06-27"
"70","Slippery (feat. Gucci Mane)","Migos","923855","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE","2017-06-27"
"71","I Like Me Better","Lauv","920638","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-06-27"
"72","Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version","Pitbull","912293","https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez","2017-06-27"
"73","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","904193","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-06-27"
"74","No Complaints","Metro Boomin","891091","https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod","2017-06-27"
"75","Me Enamoré","Shakira","879215","https://open.spotify.com/track/4qknM1pQz53QOyfDVTjcM9","2017-06-27"
"76","I Feel It Coming","The Weeknd","877590","https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt","2017-06-27"
"77","No Vacancy","OneRepublic","860132","https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z","2017-06-27"
"78","Tuesday","Burak Yeter","847409","https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR","2017-06-27"
"79","LOVE. FEAT. ZACARI.","Kendrick Lamar","839077","https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As","2017-06-27"
"80","Paris","The Chainsmokers","835733","https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG","2017-06-27"
"81","Bonita","J Balvin","822724","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-06-27"
"82","Una Lady Como Tú","Manuel Turizo","820257","https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF","2017-06-27"
"83","Castle on the Hill","Ed Sheeran","819883","https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT","2017-06-27"
"84","Tu Foto","Ozuna","819286","https://open.spotify.com/track/0Szp49tpFasIjX04Mcsydp","2017-06-27"
"85","One Dance","Drake","818562","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2017-06-27"
"86","Starboy","The Weeknd","814003","https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z","2017-06-27"
"87","4 AM","2 Chainz","803304","https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb","2017-06-27"
"88","Solo Dance","Martin Jensen","801195","https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN","2017-06-27"
"89","La Rompe Corazones","Daddy Yankee","787969","https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3","2017-06-27"
"90","Chantaje (feat. Maluma)","Shakira","787170","https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg","2017-06-27"
"91","Sigo Extrañándote","J Balvin","779933","https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8","2017-06-27"
"92","Call On Me - Ryan Riback Extended Remix","Starley","777551","https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde","2017-06-27"
"93","The Cure","Lady Gaga","760131","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-06-27"
"94","You Don't Know Me - Radio Edit","Jax Jones","759100","https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY","2017-06-27"
"95","Homemade Dynamite","Lorde","748190","https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM","2017-06-27"
"96","Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie","739248","https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH","2017-06-27"
"97","Walking The Wire","Imagine Dragons","724589","https://open.spotify.com/track/6jmngk8Fwup05JZ6kgXEGX","2017-06-27"
"98","Came Here for Love","Sigala","720521","https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD","2017-06-27"
"99","LOYALTY. FEAT. RIHANNA.","Kendrick Lamar","718209","https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n","2017-06-27"
"100","Perfect","Ed Sheeran","711803","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-06-27"
"101","Let Me Love You","DJ Snake","709441","https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m","2017-06-27"
"102","Otra vez (feat. J Balvin)","Zion & Lennox","707181","https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq","2017-06-27"
"103","Portland","Drake","705877","https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h","2017-06-27"
"104","Green Light","Lorde","684558","https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5","2017-06-27"
"105","Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel Aa","680049","https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65","2017-06-27"
"106","Don't Let Me Down","The Chainsmokers","670279","https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm","2017-06-27"
"107","24K Magic","Bruno Mars","661210","https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P","2017-06-27"
"108","Reminding Me","Shawn Hook","655916","https://open.spotify.com/track/4gqMQftUs22F8pOGVn5Acr","2017-06-27"
"109","Nights With You","MØ","649704","https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t","2017-06-27"
"110","Photograph","Ed Sheeran","645479","https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy","2017-06-27"
"111","Hunter","Galantis","644716","https://open.spotify.com/track/3caMfJGFp53NAH2TuigdNj","2017-06-27"
"112","I Don’t Know Why","Imagine Dragons","644472","https://open.spotify.com/track/15dnkAHcHC0vrIUlbiPiqU","2017-06-27"
"113","Bad and Boujee (feat. Lil Uzi Vert)","Migos","642964","https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR","2017-06-27"
"114","Starving","Hailee Steinfeld","641382","https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe","2017-06-27"
"115","Bon appétit","Katy Perry","632120","https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b","2017-06-27"
"116","Fake Love","Drake","630419","https://open.spotify.com/track/343YBumqHu19cGoGARUTsd","2017-06-27"
"117","Reggaetón Lento (Bailemos)","CNCO","627051","https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo","2017-06-27"
"118","Gyalchester","Drake","625762","https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi","2017-06-27"
"119","Cold","Maroon 5","623856","https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k","2017-06-27"
"120","Báilame","Nacho","622026","https://open.spotify.com/track/7lRsNbdOGykkMAgsqs4R1C","2017-06-27"
"121","Treat You Better","Shawn Mendes","616139","https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd","2017-06-27"
"122","Tunnel Vision","Kodak Black","616116","https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4","2017-06-27"
"123","We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth","613197","https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV","2017-06-27"
"124","Good Life (with G-Eazy & Kehlani)","G-Eazy","610755","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-06-27"
