"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-13"
"Position","Track Name","Artist","Streams","URL","2017-11-13"
"1","rockstar","Post Malone","5303506","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-13"
"2","Havana","Camila Cabello","4554434","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-13"
"3","Too Good At Goodbyes","Sam Smith","3605754","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-13"
"4","New Rules","Dua Lipa","3458325","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-13"
"5","Perfect","Ed Sheeran","3228678","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-13"
"6","What Lovers Do (feat. SZA)","Maroon 5","3187820","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-11-13"
"7","Gucci Gang","Lil Pump","3031293","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-13"
"8","Wolves","Selena Gomez","3010902","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-13"
"9","Dusk Till Dawn - Radio Edit","ZAYN","2766600","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-13"
"10","Let You Down","NF","2765852","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-13"
"11","Walk On Water (feat. Beyoncé)","Eminem","2698353","https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ","2017-11-13"
"12","Silence","Marshmello","2646142","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-13"
"13","I Fall Apart","Post Malone","2379459","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-13"
"14","1-800-273-8255","Logic","2298147","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-13"
"15","Young Dumb & Broke","Khalid","2055175","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-13"
"16","Stargazing","Kygo","1953031","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-13"
"17","How Long","Charlie Puth","1945261","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-13"
"18","Shape of You","Ed Sheeran","1856776","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-13"
"19","Lonely Together (feat. Rita Ora)","Avicii","1797248","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-13"
"20","Feel It Still","Portugal. The Man","1766818","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-13"
