"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-09-30"
"Position","Track Name","Artist","Streams","URL","2017-09-30"
"1","rockstar","Post Malone","6477955","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-09-30"
"2","New Rules","Dua Lipa","3650613","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-09-30"
"3","Mi Gente","J Balvin","3265675","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-09-30"
"4","Too Good At Goodbyes - Edit","Sam Smith","3171114","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-09-30"
"5","Havana","Camila Cabello","3141287","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-09-30"
"6","Dusk Till Dawn - Radio Edit","ZAYN","3062173","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-09-30"
"7","1-800-273-8255","Logic","3034205","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-09-30"
"8","Look What You Made Me Do","Taylor Swift","2875615","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-09-30"
"9","Silence","Marshmello","2853827","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-09-30"
"10","Unforgettable","French Montana","2748007","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-09-30"
"11","Sorry Not Sorry","Demi Lovato","2637856","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-09-30"
"12","What Lovers Do (feat. SZA)","Maroon 5","2616427","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-09-30"
"13","Friends (with BloodPop®)","Justin Bieber","2578506","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-09-30"
"14","Thunder","Imagine Dragons","2335344","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-09-30"
"15","Shape of You","Ed Sheeran","2269661","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-09-30"
"16","Bodak Yellow","Cardi B","2228364","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-09-30"
