"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-06"
"Position","Track Name","Artist","Streams","URL","2017-06-06"
"1","Despacito - Remix","Luis Fonsi","6750086","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-06"
"2","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","4796340","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-06-06"
"3","Shape of You","Ed Sheeran","3870371","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-06"
"4","HUMBLE.","Kendrick Lamar","3424350","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-06"
"5","Attention","Charlie Puth","3153031","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-06"
"6","Unforgettable","French Montana","2908184","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-06-06"
"7","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2900832","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-06"
"8","There's Nothing Holdin' Me Back","Shawn Mendes","2874377","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-06"
"9","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2673390","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-06"
"10","Something Just Like This","The Chainsmokers","2661267","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-06"
"11","XO TOUR Llif3","Lil Uzi Vert","2632625","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-06"
"12","Strip That Down","Liam Payne","2617181","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-06"
"13","Stay (with Alessia Cara)","Zedd","2595418","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-06"
"14","Malibu","Miley Cyrus","2485618","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-06-06"
"15","Symphony (feat. Zara Larsson)","Clean Bandit","2455788","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-06-06"
"16","Mask Off","Future","2373138","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-06-06"
"17","That's What I Like","Bruno Mars","2366043","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-06-06"
"18","Thunder","Imagine Dragons","2364548","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-06-06"
"19","It Ain't Me (with Selena Gomez)","Kygo","2334298","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-06-06"
"20","There for You","Martin Garrix","2292283","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-06"
"21","Felices los 4","Maluma","2180497","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-06-06"
"22","Mama","Jonas Blue","2138441","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-06-06"
"23","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","2046827","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-06-06"
"24","Bad Liar","Selena Gomez","2044408","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-06-06"
"25","First Time","Kygo","1965832","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-06-06"
"26","No Promises (feat. Demi Lovato)","Cheat Codes","1964776","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-06-06"
"27","Congratulations","Post Malone","1952023","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-06-06"
"28","Sign of the Times","Harry Styles","1928826","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-06-06"
"29","Now Or Never","Halsey","1894758","https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8","2017-06-06"
"30","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1748154","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-06-06"
"31","Passionfruit","Drake","1747630","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-06-06"
"32","SUBEME LA RADIO","Enrique Iglesias","1722499","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-06-06"
"33","Me Rehúso","Danny Ocean","1710247","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-06-06"
"34","Slow Hands","Niall Horan","1708730","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-06-06"
"35","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1671896","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-06-06"
"36","1-800-273-8255","Logic","1662109","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-06-06"
"37","Galway Girl","Ed Sheeran","1630166","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-06-06"
"38","DNA.","Kendrick Lamar","1588526","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-06-06"
"39","Issues","Julia Michaels","1579393","https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ","2017-06-06"
"40","Redbone","Childish Gambino","1567820","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-06-06"
"41","Crying in the Club","Camila Cabello","1542852","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-06-06"
"42","Location","Khalid","1534133","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-06-06"
"43","Scared to Be Lonely","Martin Garrix","1435731","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-06-06"
"44","Believer","Imagine Dragons","1430951","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-06-06"
"45","The Cure","Lady Gaga","1375235","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-06-06"
"46","Escápate Conmigo","Wisin","1358826","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-06-06"
"47","iSpy (feat. Lil Yachty)","KYLE","1345040","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-06-06"
"48","Good Life (with G-Eazy & Kehlani)","G-Eazy","1284000","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-06-06"
"49","Ahora Dice","Chris Jeday","1274440","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-06-06"
