"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-02-13"
"Position","Track Name","Artist","Streams","URL","2018-02-13"
"1","God's Plan","Drake","6333005","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-02-13"
"2","All The Stars (with SZA)","Kendrick Lamar","3862145","https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY","2018-02-13"
"3","Pray For Me (with Kendrick Lamar)","The Weeknd","3092430","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-02-13"
"4","rockstar","Post Malone","3018417","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2018-02-13"
"5","IDGAF","Dua Lipa","2943155","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-02-13"
"6","Mine","Bazzi","2889296","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-02-13"
"7","Havana (feat. Young Thug)","Camila Cabello","2870456","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-02-13"
"8","Finesse - Remix; feat. Cardi B","Bruno Mars","2533674","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-02-13"
"9","Look Alive (feat. Drake)","BlocBoy JB","2532874","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-02-13"
"10","River (feat. Ed Sheeran)","Eminem","2375787","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-02-13"
"11","Dura","Daddy Yankee","2361350","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-02-13"
"12","The Middle","Zedd","2331142","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-02-13"
"13","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2328743","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-02-13"
"14","Never Be the Same","Camila Cabello","2205841","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-02-13"
"15","Échame La Culpa","Luis Fonsi","2158851","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-02-13"
