"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-01-04"
"Position","Track Name","Artist","Streams","URL","2018-01-04"
"1","rockstar","Post Malone","4168292","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2018-01-04"
"2","Havana","Camila Cabello","3519889","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2018-01-04"
"3","River (feat. Ed Sheeran)","Eminem","3270265","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-01-04"
"4","New Rules","Dua Lipa","3039841","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-01-04"
"5","Wolves","Selena Gomez","2965665","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-01-04"
"6","Him & I (with Halsey)","G-Eazy","2636891","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-01-04"
"7","Perfect","Ed Sheeran","2580401","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-01-04"
"8","Let You Down","NF","2558019","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-01-04"
"9","Échame La Culpa","Luis Fonsi","2526079","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-01-04"
"10","What Lovers Do (feat. SZA)","Maroon 5","2460627","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-01-04"
"11","Too Good At Goodbyes","Sam Smith","2297842","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-01-04"
"12","Shape of You","Ed Sheeran","2230088","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-01-04"
"13","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","2213738","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-01-04"
"14","Silence","Marshmello","2173632","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-01-04"
"15","I Fall Apart","Post Malone","2143280","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-01-04"
"16","Gucci Gang","Lil Pump","2106096","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2018-01-04"
"17","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","2034021","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-01-04"
"18","No Limit","G-Eazy","1916834","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2018-01-04"
"19","Corazón","Maluma","1893329","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-01-04"
"20","Dusk Till Dawn - Radio Edit","ZAYN","1849492","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-01-04"
"21","Downtown","Anitta","1758277","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-01-04"
"22","Bartier Cardi (feat. 21 Savage)","Cardi B","1751843","https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT","2018-01-04"
"23","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1737845","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-01-04"
"24","Sensualidad","Bad Bunny","1694031","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-01-04"
"25","How Long","Charlie Puth","1672167","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2018-01-04"
"26","I Miss You (feat. Julia Michaels)","Clean Bandit","1651019","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-01-04"
"27","Thunder","Imagine Dragons","1631316","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2018-01-04"
"28","Criminal","Natti Natasha","1590837","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-01-04"
