"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-01"
"Position","Track Name","Artist","Streams","URL","2017-11-01"
"1","rockstar","Post Malone","5755610","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-01"
"2","Havana","Camila Cabello","4438592","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-01"
"3","New Rules","Dua Lipa","3758506","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-01"
"4","Wolves","Selena Gomez","3235616","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-01"
"5","What Lovers Do","Maroon 5","3067567","https://open.spotify.com/track/5SDCeGVT08a1RMXIBJF2O5","2017-11-01"
"6","Dusk Till Dawn - Radio Edit","ZAYN","2995799","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-01"
"7","Perfect","Ed Sheeran","2958426","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-01"
"8","Too Good At Goodbyes - Edit","Sam Smith","2836218","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-11-01"
"9","Silence","Marshmello","2790221","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-01"
"10","Let You Down","NF","2598206","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-01"
"11","Gucci Gang","Lil Pump","2562729","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-01"
"12","1-800-273-8255","Logic","2526260","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-01"
"13","I Fall Apart","Post Malone","2325187","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-01"
"14","Young Dumb & Broke","Khalid","2143672","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-01"
"15","Stargazing","Kygo","2065430","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-01"
"16","Sorry Not Sorry","Demi Lovato","2015809","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-11-01"
"17","Feel It Still","Portugal. The Man","2003060","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-01"
"18","How Long","Charlie Puth","1997843","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-01"
"19","Ghostface Killers","21 Savage","1964215","https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub","2017-11-01"
"20","Mi Gente","J Balvin","1923817","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-01"
"21","Shape of You","Ed Sheeran","1915018","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-01"
"22","Glorious (feat. Skylar Grey)","Macklemore","1884785","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-11-01"
"23","Unforgettable","French Montana","1838219","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-01"
"24","Lonely Together (feat. Rita Ora)","Avicii","1752033","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-01"
"25","Bank Account","21 Savage","1728641","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-11-01"
"26","XO TOUR Llif3","Lil Uzi Vert","1725696","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-01"
"27","Thunder","Imagine Dragons","1716896","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-11-01"
"28","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1694784","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-11-01"
"29","Friends (with BloodPop®)","Justin Bieber","1689157","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-11-01"
"30","Congratulations","Post Malone","1617463","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-11-01"
"31","What About Us","P!nk","1561503","https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb","2017-11-01"
"32","Mi Gente (feat. Beyoncé)","J Balvin","1549063","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-11-01"
"33","Bodak Yellow","Cardi B","1509324","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-11-01"
"34","Criminal","Natti Natasha","1492464","https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te","2017-11-01"
"35","Attention","Charlie Puth","1490465","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-11-01"
"36","Me Rehúso","Danny Ocean","1464096","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-11-01"
"37","Se Preparó","Ozuna","1463324","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-11-01"
"38","MotorSport","Migos","1417841","https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q","2017-11-01"
"39","I Like Me Better","Lauv","1408787","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-11-01"
"40","Mayores","Becky G","1387496","https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau","2017-11-01"
"41","Look What You Made Me Do","Taylor Swift","1380676","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-11-01"
"42","More Than You Know","Axwell /\ Ingrosso","1370960","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-11-01"
"43","Jocelyn Flores","XXXTENTACION","1356221","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-11-01"
"44","Too Much To Ask","Niall Horan","1336023","https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK","2017-11-01"
"45","HUMBLE.","Kendrick Lamar","1317838","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-11-01"
"46","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","1286590","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-11-01"
"47","Ric Flair Drip (& Metro Boomin)","Offset","1257033","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2017-11-01"
"48","Without You (feat. Sandro Cavazza)","Avicii","1242129","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-11-01"
"49","I Get The Bag (feat. Migos)","Gucci Mane","1192296","https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0","2017-11-01"
"50","Despacito - Remix","Luis Fonsi","1169995","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-11-01"
"51","Rap Saved Me","21 Savage","1113540","https://open.spotify.com/track/0tdCy39PgWN8LFWu34ORn3","2017-11-01"
"52","There's Nothing Holdin' Me Back","Shawn Mendes","1082542","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-11-01"
"53","Perro Fiel (feat. Nicky Jam)","Shakira","1063808","https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL","2017-11-01"
"54","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1061643","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-11-01"
