"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-03"
"Position","Track Name","Artist","Streams","URL","2017-11-03"
"1","rockstar","Post Malone","6260200","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-03"
"2","Havana","Camila Cabello","4748551","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-03"
"3","Too Good At Goodbyes","Sam Smith","4027566","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-03"
"4","New Rules","Dua Lipa","3863304","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-03"
"5","Wolves","Selena Gomez","3457342","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-03"
"6","What Lovers Do (feat. SZA)","Maroon 5","3439442","https://open.spotify.com/track/04JL2liXXV9B9coeGuUsPw","2017-11-03"
"7","Dusk Till Dawn - Radio Edit","ZAYN","3162231","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-03"
"8","Perfect","Ed Sheeran","3054035","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-03"
"9","Silence","Marshmello","2954388","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-03"
"10","Gucci Gang","Lil Pump","2831644","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-03"
"11","Let You Down","NF","2787488","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-03"
"12","1-800-273-8255","Logic","2632449","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-03"
"13","I Fall Apart","Post Malone","2535241","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-03"
"14","Young Dumb & Broke","Khalid","2271751","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-03"
"15","Stargazing","Kygo","2218626","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-03"
"16","How Long","Charlie Puth","2108964","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-03"
"17","Sorry Not Sorry","Demi Lovato","2100881","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-11-03"
"18","Shape of You","Ed Sheeran","2077438","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-03"
"19","Mi Gente","J Balvin","2071510","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-03"
"20","Feel It Still","Portugal. The Man","2050724","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-03"
"21","Unforgettable","French Montana","1998656","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-03"
"22","Ghostface Killers","21 Savage","1981730","https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub","2017-11-03"
"23","Glorious (feat. Skylar Grey)","Macklemore","1917523","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-11-03"
"24","XO TOUR Llif3","Lil Uzi Vert","1899538","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-03"
"25","Bank Account","21 Savage","1883561","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-11-03"
"26","Lonely Together (feat. Rita Ora)","Avicii","1878375","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-03"
"27","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1827858","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-11-03"
"28","Thunder","Imagine Dragons","1813817","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-11-03"
"29","Congratulations","Post Malone","1756760","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-11-03"
"30","MotorSport","Migos","1698554","https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q","2017-11-03"
"31","Friends (with BloodPop®)","Justin Bieber","1692482","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-11-03"
"32","Criminal","Natti Natasha","1661557","https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te","2017-11-03"
"33","Mi Gente (feat. Beyoncé)","J Balvin","1652657","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-11-03"
"34","What About Us","P!nk","1615913","https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb","2017-11-03"
"35","Se Preparó","Ozuna","1605801","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-11-03"
"36","Bodak Yellow","Cardi B","1603845","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-11-03"
"37","Call It What You Want","Taylor Swift","1577884","https://open.spotify.com/track/0tDfp0vFR95Gg6Mrhza3lX","2017-11-03"
"38","Me Rehúso","Danny Ocean","1567883","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-11-03"
"39","Attention","Charlie Puth","1561802","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-11-03"
"40","Mayores","Becky G","1515688","https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau","2017-11-03"
"41","Pray","Sam Smith","1491303","https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg","2017-11-03"
"42","Ric Flair Drip (& Metro Boomin)","Offset","1475730","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2017-11-03"
"43","More Than You Know","Axwell /\ Ingrosso","1472274","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-11-03"
"44","HUMBLE.","Kendrick Lamar","1429038","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-11-03"
"45","Jocelyn Flores","XXXTENTACION","1427375","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-11-03"
"46","I Like Me Better","Lauv","1426198","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-11-03"
"47","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","1416212","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-11-03"
"48","Look What You Made Me Do","Taylor Swift","1368439","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-11-03"
"49","Too Much To Ask","Niall Horan","1357446","https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK","2017-11-03"
"50","Without You (feat. Sandro Cavazza)","Avicii","1349489","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-11-03"
"51","Wait","Maroon 5","1306473","https://open.spotify.com/track/7eFmN6wnsb7WowRKAqRFfs","2017-11-03"
"52","I Get The Bag (feat. Migos)","Gucci Mane","1290373","https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0","2017-11-03"
"53","Despacito - Remix","Luis Fonsi","1276734","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-11-03"
"54","Lemon","N.E.R.D","1239390","https://open.spotify.com/track/6tUgfsOa8PLkoede5nOR7D","2017-11-03"
"55","One Last Song","Sam Smith","1213965","https://open.spotify.com/track/01uk7IzZyFNfQTDBXxx6NB","2017-11-03"
"56","Burning","Sam Smith","1210981","https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ","2017-11-03"
"57","Perro Fiel (feat. Nicky Jam)","Shakira","1187651","https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL","2017-11-03"
"58","Bonita","J Balvin","1150373","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-11-03"
"59","Que Va","Alex Sensation","1142740","https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O","2017-11-03"
"60","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1139179","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-11-03"
"61","There's Nothing Holdin' Me Back","Shawn Mendes","1131171","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-11-03"
"62","Felices los 4","Maluma","1118846","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-11-03"
"63","Plain Jane","A$AP Ferg","1101028","https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9","2017-11-03"
"64","Báilame - Remix","Nacho","1099197","https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr","2017-11-03"
"65","Questions","Chris Brown","1097350","https://open.spotify.com/track/3ojTJaonfkL96iIWa47SU3","2017-11-03"
"66","I Miss You (feat. Julia Michaels)","Clean Bandit","1096341","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-11-03"
"67","Something Just Like This","The Chainsmokers","1088900","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-11-03"
"68","Believer","Imagine Dragons","1077027","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-11-03"
"69","No Limit","G-Eazy","1074430","https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv","2017-11-03"
"70","Reggaetón Lento (Remix)","CNCO","1072965","https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE","2017-11-03"
"71","Say It First","Sam Smith","1072038","https://open.spotify.com/track/4K1vOdIFqskQv3zoI0FdAk","2017-11-03"
"72","The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert","1069680","https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc","2017-11-03"
"73","Man's Not Hot","Big Shaq","1064768","https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr","2017-11-03"
"74","BUTTERFLY EFFECT","Travis Scott","1056393","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX","2017-11-03"
"75","Candy Paint","Post Malone","1047392","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-11-03"
"76","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","1044964","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-11-03"
"77","Escápate Conmigo","Wisin","1032744","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-11-03"
"78","Good Old Days (feat. Kesha)","Macklemore","1023447","https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X","2017-11-03"
"79","Bad At Love","Halsey","1020470","https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl","2017-11-03"
"80","Suena El Dembow","Joey Montana","997197","https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI","2017-11-03"
"81","Dirty Sexy Money (feat. Charli XCX & French Montana)","David Guetta","980714","https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH","2017-11-03"
"82","A Different Way (with Lauv)","DJ Snake","979306","https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP","2017-11-03"
"83","Mama","Jonas Blue","979218","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-11-03"
"84","Strip That Down","Liam Payne","976573","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-11-03"
"85","goosebumps","Travis Scott","972162","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2017-11-03"
