"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-04-08"
"Position","Track Name","Artist","Streams","URL","2018-04-08"
"1","God's Plan","Drake","4868514","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-04-08"
"2","Nice For What","Drake","4116821","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-04-08"
"3","Call Out My Name","The Weeknd","3476855","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-04-08"
"4","Psycho (feat. Ty Dolla $ign)","Post Malone","3475022","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-04-08"
"5","X","Nicky Jam","3257242","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-04-08"
"6","FRIENDS","Marshmello","3134897","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-04-08"
"7","Freaky Friday (feat. Chris Brown)","Lil Dicky","2685803","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-04-08"
"8","SAD!","XXXTENTACION","2679729","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-04-08"
"9","IDGAF","Dua Lipa","2637526","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-04-08"
"10","The Middle","Zedd","2543421","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-04-08"
"11","Look Alive (feat. Drake)","BlocBoy JB","2503357","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-04-08"
"12","Love Lies (with Normani)","Khalid","2440701","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-04-08"
"13","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2247465","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-04-08"
"14","Mine","Bazzi","2218174","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-04-08"
"15","All The Stars (with SZA)","Kendrick Lamar","2143226","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-04-08"
"16","rockstar","Post Malone","1969830","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-04-08"
"17","One Kiss (with Dua Lipa)","Calvin Harris","1937917","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-04-08"
"18","Dura","Daddy Yankee","1934705","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-04-08"
"19","In My Blood","Shawn Mendes","1911999","https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K","2018-04-08"
"20","Plug Walk","Rich The Kid","1862171","https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ","2018-04-08"
"21","Havana (feat. Young Thug)","Camila Cabello","1829776","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-04-08"
"22","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1732058","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-04-08"
"23","Me Niego","Reik","1663397","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-04-08"
"24","Wasted Times","The Weeknd","1607096","https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR","2018-04-08"
"25","Try Me","The Weeknd","1549320","https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s","2018-04-08"
"26","Walk It Talk It","Migos","1528831","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-04-08"
