"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-09-20"
"Position","Track Name","Artist","Streams","URL","2017-09-20"
"1","rockstar","Post Malone","5976205","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-09-20"
"2","Too Good At Goodbyes - Edit","Sam Smith","4123757","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-09-20"
"3","Mi Gente","J Balvin","3785093","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-09-20"
"4","New Rules","Dua Lipa","3736852","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-09-20"
"5","Look What You Made Me Do","Taylor Swift","3419695","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-09-20"
"6","1-800-273-8255","Logic","3364517","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-09-20"
"7","Dusk Till Dawn - Radio Edit","ZAYN","3151018","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-09-20"
"8","Havana","Camila Cabello","3050561","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-09-20"
"9","Silence","Marshmello","2901271","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-09-20"
"10","Friends (with BloodPop®)","Justin Bieber","2861274","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-09-20"
"11","Unforgettable","French Montana","2791083","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-09-20"
"12","What Lovers Do (feat. SZA)","Maroon 5","2695846","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-09-20"
"13","Sorry Not Sorry","Demi Lovato","2639372","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-09-20"
"14","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2499344","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-09-20"
"15","Young Dumb & Broke","Khalid","2272022","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-09-20"
"16","Shape of You","Ed Sheeran","2229975","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-09-20"
"17","Jocelyn Flores","XXXTENTACION","2219272","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-09-20"
"18","Thunder","Imagine Dragons","2198572","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-09-20"
