"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-12"
"Position","Track Name","Artist","Streams","URL","2018-03-12"
"1","God's Plan","Drake","6491702","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-12"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4630487","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-12"
"3","All The Stars (with SZA)","Kendrick Lamar","3736001","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-12"
"4","FRIENDS","Marshmello","3501498","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-12"
"5","IDGAF","Dua Lipa","3254156","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-12"
"6","The Middle","Zedd","3113485","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-12"
"7","Look Alive (feat. Drake)","BlocBoy JB","2959737","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-12"
"8","Mine","Bazzi","2924983","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-12"
"9","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2737088","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-12"
"10","Love Lies (with Normani)","Khalid","2587755","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-12"
"11","SAD!","XXXTENTACION","2586499","https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL","2018-03-12"
"12","Pray For Me (with Kendrick Lamar)","The Weeknd","2497597","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-12"
"13","rockstar","Post Malone","2494120","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-12"
"14","Havana (feat. Young Thug)","Camila Cabello","2296231","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-12"
"15","Dura","Daddy Yankee","2267767","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-12"
"16","Everyday","Logic","2225474","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-03-12"
"17","X","Nicky Jam","2205465","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-12"
"18","Never Be the Same","Camila Cabello","2097615","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-12"
"19","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2006315","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-03-12"
"20","Amorfoda","Bad Bunny","1890855","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-03-12"
