"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-09-24"
"Position","Track Name","Artist","Streams","URL","2017-09-24"
"1","rockstar","Post Malone","5511944","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-09-24"
"2","Mi Gente","J Balvin","3518137","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-09-24"
"3","Too Good At Goodbyes - Edit","Sam Smith","3303046","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-09-24"
"4","New Rules","Dua Lipa","3296800","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-09-24"
"5","1-800-273-8255","Logic","2946762","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-09-24"
"6","Look What You Made Me Do","Taylor Swift","2871992","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-09-24"
"7","Dusk Till Dawn - Radio Edit","ZAYN","2768582","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-09-24"
"8","Havana","Camila Cabello","2697450","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-09-24"
"9","Silence","Marshmello","2500366","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-09-24"
"10","Unforgettable","French Montana","2478661","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-09-24"
"11","What Lovers Do (feat. SZA)","Maroon 5","2421142","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-09-24"
"12","Friends (with BloodPop®)","Justin Bieber","2363954","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-09-24"
"13","Sorry Not Sorry","Demi Lovato","2302817","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-09-24"
"14","Glorious (feat. Skylar Grey)","Macklemore","2251538","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-09-24"
"15","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2191626","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-09-24"
"16","Shape of You","Ed Sheeran","2093832","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-09-24"
"17","Young Dumb & Broke","Khalid","1989193","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-09-24"
"18","Thunder","Imagine Dragons","1979865","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-09-24"
"19","XO TOUR Llif3","Lil Uzi Vert","1907041","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-09-24"
"20","Jocelyn Flores","XXXTENTACION","1876107","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-09-24"
"21","Attention","Charlie Puth","1861174","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-09-24"
"22","Bank Account","21 Savage","1822190","https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s","2017-09-24"
"23","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","1813330","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-09-24"
"24","Despacito - Remix","Luis Fonsi","1775950","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-09-24"
"25","Bodak Yellow","Cardi B","1752743","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-09-24"
"26","Strip That Down","Liam Payne","1708053","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-09-24"
"27","Without You (feat. Sandro Cavazza)","Avicii","1702962","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-09-24"
"28","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","1688310","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-09-24"
"29","Me Rehúso","Danny Ocean","1632797","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-09-24"
"30","More Than You Know","Axwell /\ Ingrosso","1596240","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-09-24"
"31","I Like Me Better","Lauv","1566847","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-09-24"
"32","Mama","Jonas Blue","1529407","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-09-24"
"33","HUMBLE.","Kendrick Lamar","1506155","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-09-24"
"34","Congratulations","Post Malone","1503782","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-09-24"
"35","What About Us","P!nk","1489953","https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv","2017-09-24"
"36","There's Nothing Holdin' Me Back","Shawn Mendes","1458914","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-09-24"
"37","2U (feat. Justin Bieber)","David Guetta","1457551","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-09-24"
"38","Perfect","Ed Sheeran","1405635","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-09-24"
"39","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","1363010","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-09-24"
"40","...Ready For It?","Taylor Swift","1360631","https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM","2017-09-24"
"41","Felices los 4","Maluma","1345525","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-09-24"
"42","Feel It Still","Portugal. The Man","1331167","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-09-24"
"43","Lonely Together (feat. Rita Ora)","Avicii","1331018","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-09-24"
"44","Bonita","J Balvin","1294210","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-09-24"
"45","Believer","Imagine Dragons","1257246","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-09-24"
