"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-11"
"Position","Track Name","Artist","Streams","URL","2018-09-11"
"1","I Love It (& Lil Pump)","Kanye West","4867315","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-11"
"2","In My Feelings","Drake","3830597","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-11"
"3","Lucky You (feat. Joyner Lucas)","Eminem","3686173","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-11"
"4","Eastside (with Halsey & Khalid)","benny blanco","3464220","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-11"
"5","Promises (with Sam Smith)","Calvin Harris","3392927","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-11"
"6","Happier","Marshmello","3134707","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-11"
"7","Girls Like You (feat. Cardi B)","Maroon 5","3036134","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-11"
"8","In My Mind","Dynoro","3021033","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-11"
"9","SICKO MODE","Travis Scott","2862503","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-11"
"10","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2824561","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-11"
"11","Lucid Dreams","Juice WRLD","2779661","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-11"
"12","No Brainer","DJ Khaled","2525277","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-11"
"13","Be Alright","Dean Lewis","2497136","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-11"
"14","Taste (feat. Offset)","Tyga","2331267","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-11"
"15","Electricity (with Dua Lipa)","Silk City","2293023","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-11"
"16","I Like It","Cardi B","2245634","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-11"
"17","SAD!","XXXTENTACION","2241095","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-11"
"18","breathin","Ariana Grande","2234214","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-11"
"19","The Ringer","Eminem","2209879","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-11"
"20","Vaina Loca","Ozuna","2170015","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-11"
"21","God is a woman","Ariana Grande","2133082","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-11"
"22","BEBE","6ix9ine","2088867","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-11"
"23","Rise","Jonas Blue","2065139","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-11"
"24","Natural","Imagine Dragons","2053042","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-11"
"25","Better Now","Post Malone","2047975","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-11"
"26","Body (feat. brando)","Loud Luxury","2010732","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-11"
"27","Youngblood","5 Seconds of Summer","1933601","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-11"
"28","Solo (feat. Demi Lovato)","Clean Bandit","1909365","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-11"
"29","Nonstop","Drake","1849897","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-11"
"30","Fall","Eminem","1834767","https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato","2018-09-11"
"31","Te Boté - Remix","Nio Garcia","1825009","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-11"
"32","Moonlight","XXXTENTACION","1800998","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-11"
"33","Jackie Chan","Tiësto","1798333","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-11"
"34","Beautiful (feat. Camila Cabello)","Bazzi","1692574","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-11"
"35","Thunderclouds","Sia","1653675","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-11"
"36","One Kiss (with Dua Lipa)","Calvin Harris","1649418","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-11"
"37","Shotgun","George Ezra","1609702","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-11"
"38","Happy Now","Zedd","1573321","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-11"
"39","Not Alike (feat. Royce Da 5'9)","Eminem","1563907","https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU","2018-09-11"
"40","No Es Justo","J Balvin","1553584","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-11"
"41","Self Care","Mac Miller","1542373","https://open.spotify.com/track/5bJ1DrEM4hNCafcDd1oxHx","2018-09-11"
"42","Sin Pijama","Becky G","1490931","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-11"
"43","God's Plan","Drake","1448190","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-11"
"44","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1423734","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-09-11"
"45","no tears left to cry","Ariana Grande","1421089","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-11"
"46","Greatest","Eminem","1420127","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","2018-09-11"
"47","Jocelyn Flores","XXXTENTACION","1419492","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-11"
"48","rockstar (feat. 21 Savage)","Post Malone","1330262","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-09-11"
"49","STARGAZING","Travis Scott","1323937","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-09-11"
"50","changes","XXXTENTACION","1286929","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-09-11"
"51","Kamikaze","Eminem","1286336","https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy","2018-09-11"
"52","High Hopes","Panic! At The Disco","1254781","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-09-11"
"53","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1239618","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-09-11"
"54","Cuando Te Besé","Becky G","1224332","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-09-11"
"55","Psycho (feat. Ty Dolla $ign)","Post Malone","1193599","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-09-11"
"56","Mala Mía","Maluma","1163563","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-09-11"
"57","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta","1158253","https://open.spotify.com/track/2lYTJK94hb0fd1LQtb6Dhk","2018-09-11"
"58","Clandestino","Shakira","1138119","https://open.spotify.com/track/7DrluKkTviBwCc8AV3VGmf","2018-09-11"
"59","Shape of You","Ed Sheeran","1132365","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-09-11"
"60","Yes Indeed","Lil Baby","1129239","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-09-11"
"61","2002","Anne-Marie","1104858","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-09-11"
"62","Nevermind","Dennis Lloyd","1095770","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-09-11"
"63","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1092474","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-09-11"
"64","Quiere Beber","Anuel Aa","1083144","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-09-11"
