"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-07-13"
"Position","Track Name","Artist","Streams","URL","2017-07-13"
"1","Despacito - Remix","Luis Fonsi","5520044","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-07-13"
"2","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","4372201","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-07-13"
"3","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","3842968","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-07-13"
"4","2U (feat. Justin Bieber)","David Guetta","3802763","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-07-13"
"5","Unforgettable","French Montana","3447844","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-07-13"
"6","Shape of You","Ed Sheeran","3337841","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-07-13"
"7","Mi Gente","J Balvin","3288650","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-07-13"
"8","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","3275588","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-07-13"
"9","Attention","Charlie Puth","3190775","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-07-13"
"10","Strip That Down","Liam Payne","2921278","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-07-13"
"11","Thunder","Imagine Dragons","2870986","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-07-13"
"12","Mama","Jonas Blue","2661438","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-07-13"
"13","There's Nothing Holdin' Me Back","Shawn Mendes","2627131","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-07-13"
"14","XO TOUR Llif3","Lil Uzi Vert","2603750","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-07-13"
"15","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2337189","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-07-13"
"16","Something Just Like This","The Chainsmokers","2279918","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-07-13"
"17","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2246996","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-07-13"
"18","HUMBLE.","Kendrick Lamar","2225019","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-07-13"
"19","There for You","Martin Garrix","2197086","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-07-13"
"20","Fetish (feat. Gucci Mane)","Selena Gomez","2147656","https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq","2017-07-13"
"21","More Than You Know","Axwell /\ Ingrosso","2122547","https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz","2017-07-13"
"22","Believer","Imagine Dragons","2086618","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-07-13"
"23","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2084563","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-07-13"
"24","Felices los 4","Maluma","2071965","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-07-13"
"25","Signs","Drake","2030507","https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO","2017-07-13"
"26","Congratulations","Post Malone","2006793","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-07-13"
"27","Bad Liar","Selena Gomez","1985218","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-07-13"
"28","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1968888","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-07-13"
"29","Me Rehúso","Danny Ocean","1956883","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-07-13"
"30","Your Song","Rita Ora","1885464","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-07-13"
"31","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1816119","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-07-13"
"32","Crying in the Club","Camila Cabello","1801671","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-07-13"
"33","Slow Hands","Niall Horan","1798631","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-07-13"
"34","Symphony (feat. Zara Larsson)","Clean Bandit","1791156","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-07-13"
