"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-02-14"
"Position","Track Name","Artist","Streams","URL","2018-02-14"
"1","God's Plan","Drake","6275105","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-02-14"
"2","All The Stars (with SZA)","Kendrick Lamar","3808516","https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY","2018-02-14"
"3","Mine","Bazzi","3069258","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-02-14"
"4","rockstar","Post Malone","3001977","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2018-02-14"
"5","Pray For Me (with Kendrick Lamar)","The Weeknd","2990691","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-02-14"
"6","IDGAF","Dua Lipa","2923666","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-02-14"
"7","Havana (feat. Young Thug)","Camila Cabello","2817502","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-02-14"
"8","Look Alive (feat. Drake)","BlocBoy JB","2593190","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-02-14"
"9","Finesse - Remix; feat. Cardi B","Bruno Mars","2482014","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-02-14"
"10","River (feat. Ed Sheeran)","Eminem","2382060","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-02-14"
"11","The Middle","Zedd","2375090","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-02-14"
"12","Dura","Daddy Yankee","2352630","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-02-14"
"13","Never Be the Same","Camila Cabello","2337586","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-02-14"
"14","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2292713","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-02-14"
"15","Perfect","Ed Sheeran","2232558","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-02-14"
"16","Wolves","Selena Gomez","2173364","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-02-14"
"17","Échame La Culpa","Luis Fonsi","2129254","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-02-14"
"18","FRIENDS","Marshmello","2036771","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-02-14"
"19","New Rules","Dua Lipa","2035347","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-02-14"
"20","Let You Down","NF","2026692","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-02-14"
"21","Him & I (with Halsey)","G-Eazy","2011995","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-02-14"
"22","Stir Fry","Migos","2011082","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-02-14"
"23","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1970939","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-02-14"
"24","I Fall Apart","Post Malone","1950916","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-02-14"
"25","Sick Boy","The Chainsmokers","1924480","https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0","2018-02-14"
"26","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1880915","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-02-14"
"27","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1811081","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-02-14"
"28","I Miss You (feat. Julia Michaels)","Clean Bandit","1756646","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-02-14"
"29","Shape of You","Ed Sheeran","1727891","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-02-14"
"30","Bella","Wolfine","1643736","https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE","2018-02-14"
"31","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","1629065","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-02-14"
"32","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1619419","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-02-14"
"33","Corazón","Maluma","1598587","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-02-14"
"34","Rewrite The Stars","Zac Efron","1596391","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-02-14"
"35","What Lovers Do (feat. SZA)","Maroon 5","1546500","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-02-14"
"36","Too Good At Goodbyes","Sam Smith","1529301","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-02-14"
"37","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1513611","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-02-14"
"38","X (with 2 Chainz & Saudi)","ScHoolboy Q","1504728","https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa","2018-02-14"
"39","Downtown","Anitta","1504523","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-02-14"
"40","Say Something","Justin Timberlake","1482736","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-02-14"
"41","Criminal","Natti Natasha","1451960","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-02-14"
"42","Silence","Marshmello","1442777","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-02-14"
"43","This Is Me","Keala Settle","1430165","https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","2018-02-14"
"44","Capital Letters","Hailee Steinfeld","1366011","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-02-14"
"45","The Ways (with Swae Lee)","Khalid","1344543","https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN","2018-02-14"
"46","Feel It Still","Portugal. The Man","1341312","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-02-14"
"47","Narcos","Migos","1340752","https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK","2018-02-14"
"48","Thunder","Imagine Dragons","1330218","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2018-02-14"
