"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-10-28"
"Position","Track Name","Artist","Streams","URL","2017-10-28"
"1","rockstar","Post Malone","6223667","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-10-28"
"2","Havana","Camila Cabello","4475027","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-10-28"
"3","New Rules","Dua Lipa","3747210","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-10-28"
"4","What Lovers Do (feat. SZA)","Maroon 5","3215847","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-10-28"
"5","Dusk Till Dawn - Radio Edit","ZAYN","3156214","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-10-28"
"6","Wolves","Selena Gomez","3014534","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-10-28"
"7","Silence","Marshmello","2890321","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-10-28"
"8","Too Good At Goodbyes - Edit","Sam Smith","2834606","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-10-28"
"9","Perfect","Ed Sheeran","2834523","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-10-28"
"10","1-800-273-8255","Logic","2609687","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-10-28"
"11","Let You Down","NF","2485478","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-10-28"
"12","Gucci Gang","Lil Pump","2361695","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-10-28"
"13","I Fall Apart","Post Malone","2338007","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-10-28"
"14","Mi Gente","J Balvin","2264221","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-10-28"
"15","Young Dumb & Broke","Khalid","2201069","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-10-28"
"16","Shape of You","Ed Sheeran","2104768","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-10-28"
"17","Sorry Not Sorry","Demi Lovato","2080466","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-10-28"
"18","Unforgettable","French Montana","2034400","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-10-28"
"19","Glorious (feat. Skylar Grey)","Macklemore","2015563","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-10-28"
"20","Feel It Still","Portugal. The Man","1952295","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-10-28"
"21","How Long","Charlie Puth","1869007","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-10-28"
