"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-10-18"
"Position","Track Name","Artist","Streams","URL","2017-10-18"
"1","rockstar","Post Malone","6680115","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-10-18"
"2","New Rules","Dua Lipa","3671207","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-10-18"
"3","Havana","Camila Cabello","3550301","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-10-18"
"4","Dusk Till Dawn - Radio Edit","ZAYN","3217661","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-10-18"
"5","Too Good At Goodbyes - Edit","Sam Smith","3211148","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-10-18"
"6","1-800-273-8255","Logic","2962585","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-10-18"
"7","What Lovers Do (feat. SZA)","Maroon 5","2899557","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-10-18"
"8","Perfect","Ed Sheeran","2864860","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-10-18"
"9","Silence","Marshmello","2757584","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-10-18"
"10","I Fall Apart","Post Malone","2372602","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-10-18"
"11","Mi Gente","J Balvin","2352719","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-10-18"
"12","Young Dumb & Broke","Khalid","2257408","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-10-18"
"13","Sorry Not Sorry","Demi Lovato","2223876","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-10-18"
"14","Thunder","Imagine Dragons","2133579","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-10-18"
"15","What About Us","P!nk","2124891","https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb","2017-10-18"
"16","Unforgettable","French Montana","2119161","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-10-18"
"17","Glorious (feat. Skylar Grey)","Macklemore","2118029","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-10-18"
"18","Look What You Made Me Do","Taylor Swift","2109274","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-10-18"
"19","Shape of You","Ed Sheeran","2054871","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-10-18"
"20","Feel It Still","Portugal. The Man","2024557","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-10-18"
"21","Let You Down","NF","2022903","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-10-18"
"22","Friends (with BloodPop®)","Justin Bieber","1991194","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-10-18"
"23","Stargazing","Kygo","1940434","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-10-18"
"24","XO TOUR Llif3","Lil Uzi Vert","1924896","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-10-18"
"25","Bank Account","21 Savage","1879423","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-10-18"
"26","Mi Gente (feat. Beyoncé)","J Balvin","1868892","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-10-18"
"27","Jocelyn Flores","XXXTENTACION","1836133","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-10-18"
"28","Gucci Gang","Lil Pump","1823557","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-10-18"
"29","Congratulations","Post Malone","1786845","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-10-18"
"30","Bodak Yellow","Cardi B","1752166","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-10-18"
"31","Attention","Charlie Puth","1712962","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-10-18"
"32","Lonely Together (feat. Rita Ora)","Avicii","1690969","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-10-18"
"33","How Long","Charlie Puth","1616054","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-10-18"
"34","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","1573438","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-10-18"
"35","Me Rehúso","Danny Ocean","1561911","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-10-18"
"36","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1492725","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-10-18"
"37","HUMBLE.","Kendrick Lamar","1484037","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-10-18"
"38","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","1473859","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-10-18"
"39","More Than You Know","Axwell /\ Ingrosso","1470850","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-10-18"
"40","Se Preparó","Ozuna","1455884","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-10-18"
"41","Without You (feat. Sandro Cavazza)","Avicii","1449350","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-10-18"
"42","I Like Me Better","Lauv","1442759","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-10-18"
"43","I Get The Bag (feat. Migos)","Gucci Mane","1430348","https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0","2017-10-18"
"44","Mayores","Becky G","1400135","https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau","2017-10-18"
"45","Criminal","Natti Natasha","1385048","https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te","2017-10-18"
"46","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","1361999","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-10-18"
"47","Despacito - Remix","Luis Fonsi","1345530","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-10-18"
"48","There's Nothing Holdin' Me Back","Shawn Mendes","1330154","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-10-18"
"49","Strip That Down","Liam Payne","1302201","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-10-18"
"50","Mama","Jonas Blue","1293780","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-10-18"
"51","Believer","Imagine Dragons","1226775","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-10-18"
"52","Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX","Lorde","1219069","https://open.spotify.com/track/69Naniu2KjKjaQOBUagE8U","2017-10-18"
"53","Go Flex","Post Malone","1176375","https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ","2017-10-18"
"54","The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert","1158650","https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc","2017-10-18"
"55","Something Just Like This","The Chainsmokers","1144096","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-10-18"
"56","Too Much To Ask","Niall Horan","1109168","https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm","2017-10-18"
"57","Felices los 4","Maluma","1107937","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-10-18"
"58","Good Old Days (feat. Kesha)","Macklemore","1094298","https://open.spotify.com/track/2Za1AlJNvksouPPWbXpR2X","2017-10-18"
"59","BUTTERFLY EFFECT","Travis Scott","1093912","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX","2017-10-18"
"60","Bonita","J Balvin","1084953","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-10-18"
"61","Reggaetón Lento (Remix)","CNCO","1052410","https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE","2017-10-18"
"62","Bad At Love","Halsey","1042904","https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl","2017-10-18"
"63","Báilame - Remix","Nacho","1038159","https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr","2017-10-18"
"64","Plain Jane","A$AP Ferg","1037231","https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9","2017-10-18"
"65","Pray","Sam Smith","1028186","https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD","2017-10-18"
"66","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1019017","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-10-18"
"67","Escápate Conmigo","Wisin","1007573","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-10-18"
"68","Questions","Chris Brown","997016","https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu","2017-10-18"
"69","Location","Khalid","979948","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-10-18"
"70","Que Va","Alex Sensation","969237","https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O","2017-10-18"
"71","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","946273","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-10-18"
"72","Robarte un Beso","Carlos Vives","934224","https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T","2017-10-18"
"73","goosebumps","Travis Scott","931694","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2017-10-18"
"74","A Different Way (with Lauv)","DJ Snake","919072","https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP","2017-10-18"
"75","Perro Fiel (feat. Nicky Jam)","Shakira","917162","https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL","2017-10-18"
"76","2U (feat. Justin Bieber)","David Guetta","903495","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-10-18"
"77","Say You Won't Let Go","James Arthur","897107","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2017-10-18"
"78","Una Lady Como Tú","Manuel Turizo","886329","https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF","2017-10-18"
"79","Slow Hands","Niall Horan","874492","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-10-18"
"80","Your Song","Rita Ora","871755","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-10-18"
"81","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","866823","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-10-18"
"82","Despacito (Featuring Daddy Yankee)","Luis Fonsi","860693","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-10-18"
"83","Fuck Love (feat. Trippie Redd)","XXXTENTACION","850640","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2017-10-18"
"84","Suena El Dembow","Joey Montana","846433","https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI","2017-10-18"
"85","Roll In Peace (feat. XXXTENTACION)","Kodak Black","841265","https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI","2017-10-18"
"86","If I'm Lucky","Jason Derulo","826263","https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh","2017-10-18"
"87","Symphony (feat. Zara Larsson)","Clean Bandit","813608","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-10-18"
"88","Ahora Dice","Chris Jeday","795557","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-10-18"
"89","Love Galore (feat. Travis Scott)","SZA","791380","https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs","2017-10-18"
"90","Mask Off","Future","783911","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-10-18"
"91","Slippery (feat. Gucci Mane)","Migos","771709","https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE","2017-10-18"
"92","That's What I Like","Bruno Mars","770530","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-10-18"
"93","...Ready For It?","Taylor Swift","767009","https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM","2017-10-18"
"94","There for You","Martin Garrix","761086","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-10-18"
"95","Tú Foto","Ozuna","759879","https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf","2017-10-18"
"96","It Ain't Me (with Selena Gomez)","Kygo","757488","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-10-18"
