"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-06-01"
"Position","Track Name","Artist","Streams","URL","2018-06-01"
"1","Better Now","Post Malone","4399694","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-06-01"
"2","One Kiss (with Dua Lipa)","Calvin Harris","4321172","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-06-01"
"3","Nice For What","Drake","3737476","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-06-01"
"4","God's Plan","Drake","3311636","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-06-01"
"5","I Like It","Cardi B","3297304","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-06-01"
"6","no tears left to cry","Ariana Grande","3280131","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-06-01"
"7","Te Boté - Remix","Nio Garcia","2990776","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-06-01"
"8","X","Nicky Jam","2980488","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-06-01"
"9","This Is America","Childish Gambino","2932590","https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9","2018-06-01"
"10","Back To You","Selena Gomez","2823591","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-06-01"
"11","Psycho (feat. Ty Dolla $ign)","Post Malone","2757741","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-06-01"
"12","FRIENDS","Marshmello","2559694","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-06-01"
"13","I'm Upset","Drake","2531555","https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk","2018-06-01"
"14","Lucid Dreams","Juice WRLD","2463829","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-06-01"
"15","Yes Indeed","Lil Baby","2317240","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-06-01"
"16","Youngblood","5 Seconds of Summer","2302730","https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw","2018-06-01"
"17","rockstar (feat. 21 Savage)","Post Malone","2241882","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-06-01"
"18","Solo (feat. Demi Lovato)","Clean Bandit","2134457","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-06-01"
"19","Nevermind","Dennis Lloyd","2098749","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-06-01"
"20","Flames","David Guetta","2097133","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-06-01"
"21","Girls Like You (feat. Cardi B)","Maroon 5","2057927","https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W","2018-06-01"
"22","Love Lies (with Normani)","Khalid","2053969","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-06-01"
"23","The Middle","Zedd","2027004","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-06-01"
"24","In My Blood","Shawn Mendes","2022870","https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4","2018-06-01"
"25","Look Alive (feat. Drake)","BlocBoy JB","1952472","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-06-01"
"26","IDGAF","Dua Lipa","1941513","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-06-01"
"27","Youth feat. Khalid","Shawn Mendes","1898818","https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z","2018-06-01"
"28","Freaky Friday (feat. Chris Brown)","Lil Dicky","1881816","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-06-01"
"29","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","1775290","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-06-01"
"30","Me Niego","Reik","1709721","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-06-01"
"31","2002","Anne-Marie","1697749","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-06-01"
"32","lovely (with Khalid)","Billie Eilish","1679688","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-06-01"
"33","Playinwitme (feat. Kehlani)","KYLE","1677574","https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr","2018-06-01"
"34","Sin Pijama","Becky G","1668168","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-06-01"
"35","Call Out My Name","The Weeknd","1659675","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-06-01"
