"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-01-11"
"Position","Track Name","Artist","Streams","URL","2018-01-11"
"1","rockstar","Post Malone","4221471","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2018-01-11"
"2","Havana","Camila Cabello","3743066","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2018-01-11"
"3","River (feat. Ed Sheeran)","Eminem","3441341","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-01-11"
"4","Finesse - Remix; feat. Cardi B","Bruno Mars","3048097","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-01-11"
"5","Wolves","Selena Gomez","2960495","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-01-11"
"6","New Rules","Dua Lipa","2938284","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-01-11"
"7","Him & I (with Halsey)","G-Eazy","2809055","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-01-11"
"8","Échame La Culpa","Luis Fonsi","2725823","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-01-11"
"9","Let You Down","NF","2644211","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-01-11"
"10","Perfect","Ed Sheeran","2568761","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-01-11"
"11","What Lovers Do (feat. SZA)","Maroon 5","2400467","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-01-11"
"12","I Fall Apart","Post Malone","2205551","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-01-11"
"13","Too Good At Goodbyes","Sam Smith","2192112","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-01-11"
"14","All The Stars (with SZA)","Kendrick Lamar","2157825","https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr","2018-01-11"
"15","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","2150998","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-01-11"
"16","Silence","Marshmello","2142260","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-01-11"
"17","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","2138923","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-01-11"
"18","No Limit","G-Eazy","2127622","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2018-01-11"
"19","Shape of You","Ed Sheeran","2124422","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-01-11"
"20","I Miss You (feat. Julia Michaels)","Clean Bandit","1987433","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-01-11"
"21","Bartier Cardi (feat. 21 Savage)","Cardi B","1981299","https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT","2018-01-11"
"22","Corazón","Maluma","1920401","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-01-11"
"23","Gucci Gang","Lil Pump","1893563","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2018-01-11"
"24","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1854133","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-01-11"
"25","Dusk Till Dawn - Radio Edit","ZAYN","1844968","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-01-11"
"26","Downtown","Anitta","1829462","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-01-11"
"27","Sensualidad","Bad Bunny","1765896","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-01-11"
"28","Never Be the Same","Camila Cabello","1683918","https://open.spotify.com/track/6VpQdig9pdpTSIFItgkJV5","2018-01-11"
"29","Criminal","Natti Natasha","1653402","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-01-11"
"30","Thunder","Imagine Dragons","1652424","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2018-01-11"
"31","Filthy","Justin Timberlake","1613240","https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL","2018-01-11"
"32","How Long","Charlie Puth","1583603","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2018-01-11"
"33","XO TOUR Llif3","Lil Uzi Vert","1581313","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-01-11"
"34","Ric Flair Drip (& Metro Boomin)","Offset","1559535","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-01-11"
"35","Young Dumb & Broke","Khalid","1548196","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2018-01-11"
"36","Candy Paint","Post Malone","1541526","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2018-01-11"
