"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-06-09"
"Position","Track Name","Artist","Streams","URL","2017-06-09"
"1","Despacito - Remix","Luis Fonsi","7303483","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-06-09"
"2","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","5036914","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-06-09"
"3","Shape of You","Ed Sheeran","4177560","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-06-09"
"4","2U (feat. Justin Bieber)","David Guetta","3854303","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-06-09"
"5","HUMBLE.","Kendrick Lamar","3567590","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-06-09"
"6","Attention","Charlie Puth","3305455","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-06-09"
"7","Unforgettable","French Montana","3220172","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-06-09"
"8","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","3084073","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-06-09"
"9","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2911661","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-06-09"
"10","There's Nothing Holdin' Me Back","Shawn Mendes","2904872","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-06-09"
"11","Strip That Down","Liam Payne","2882113","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-06-09"
"12","XO TOUR Llif3","Lil Uzi Vert","2835472","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-06-09"
"13","Something Just Like This","The Chainsmokers","2780096","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-06-09"
"14","Mask Off","Future","2599826","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-06-09"
"15","Stay (with Alessia Cara)","Zedd","2596724","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-06-09"
"16","Symphony (feat. Zara Larsson)","Clean Bandit","2516518","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-06-09"
"17","That's What I Like","Bruno Mars","2458550","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-06-09"
"18","Thunder","Imagine Dragons","2450341","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-06-09"
"19","Malibu","Miley Cyrus","2424595","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-06-09"
"20","It Ain't Me (with Selena Gomez)","Kygo","2397818","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-06-09"
"21","There for You","Martin Garrix","2366209","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-06-09"
"22","Felices los 4","Maluma","2320158","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-06-09"
"23","Congratulations","Post Malone","2319165","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-06-09"
"24","Mama","Jonas Blue","2273695","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-06-09"
"25","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","2119072","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-06-09"
"26","Bad Liar","Selena Gomez","2024592","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-06-09"
"27","First Time","Kygo","1968891","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-06-09"
"28","No Promises (feat. Demi Lovato)","Cheat Codes","1949214","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-06-09"
"29","Sign of the Times","Harry Styles","1924386","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-06-09"
"30","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1862018","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-06-09"
"31","Me Rehúso","Danny Ocean","1861394","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-06-09"
"32","SUBEME LA RADIO","Enrique Iglesias","1846915","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-06-09"
"33","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1782495","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-06-09"
"34","Passionfruit","Drake","1781622","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-06-09"
"35","Now Or Never","Halsey","1768476","https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8","2017-06-09"
"36","Galway Girl","Ed Sheeran","1748709","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-06-09"
"37","Slow Hands","Niall Horan","1724161","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-06-09"
"38","Redbone","Childish Gambino","1652309","https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y","2017-06-09"
"39","1-800-273-8255","Logic","1642538","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-06-09"
"40","DNA.","Kendrick Lamar","1641634","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-06-09"
"41","Swish Swish","Katy Perry","1593824","https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK","2017-06-09"
"42","Crying in the Club","Camila Cabello","1565305","https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev","2017-06-09"
"43","Issues","Julia Michaels","1555393","https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ","2017-06-09"
"44","Location","Khalid","1529626","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2017-06-09"
"45","To the Max","DJ Khaled","1519287","https://open.spotify.com/track/2of5xn0GU0TdFneR1saRLH","2017-06-09"
"46","Believer","Imagine Dragons","1472115","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-06-09"
"47","Escápate Conmigo","Wisin","1466313","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-06-09"
"48","Scared to Be Lonely","Martin Garrix","1425735","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-06-09"
"49","Your Song","Rita Ora","1412286","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-06-09"
"50","iSpy (feat. Lil Yachty)","KYLE","1395235","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-06-09"
"51","Ahora Dice","Chris Jeday","1364221","https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy","2017-06-09"
"52","The Cure","Lady Gaga","1340298","https://open.spotify.com/track/51PIvodunv6NmX5250zxAh","2017-06-09"
"53","Rockabye (feat. Sean Paul & Anne-Marie)","Clean Bandit","1329105","https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW","2017-06-09"
"54","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN","1223130","https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0","2017-06-09"
"55","More Than You Know","Axwell /\ Ingrosso","1190923","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-06-09"
"56","Good Life (with G-Eazy & Kehlani)","G-Eazy","1187088","https://open.spotify.com/track/1Eck97uRMlprKOOJN9oO1E","2017-06-09"
"57","El Amante","Nicky Jam","1168015","https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs","2017-06-09"
"58","Down","Fifth Harmony","1151188","https://open.spotify.com/track/7LEydI5NfjY6mZfKwYIptZ","2017-06-09"
"59","Bon appétit","Katy Perry","1145456","https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b","2017-06-09"
"60","Rollin (feat. Future & Khalid)","Calvin Harris","1139031","https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau","2017-06-09"
"61","Most Girls","Hailee Steinfeld","1122456","https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ","2017-06-09"
