"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-09-26"
"Position","Track Name","Artist","Streams","URL","2017-09-26"
"1","rockstar","Post Malone","6684742","https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R","2017-09-26"
"2","Too Good At Goodbyes - Edit","Sam Smith","3682980","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-09-26"
"3","Mi Gente","J Balvin","3637950","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-09-26"
"4","New Rules","Dua Lipa","3628739","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-09-26"
"5","1-800-273-8255","Logic","3263571","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-09-26"
"6","Dusk Till Dawn - Radio Edit","ZAYN","3203607","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-09-26"
"7","Havana","Camila Cabello","3017912","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-09-26"
"8","Look What You Made Me Do","Taylor Swift","2958259","https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR","2017-09-26"
"9","Silence","Marshmello","2848086","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-09-26"
"10","What Lovers Do (feat. SZA)","Maroon 5","2782703","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-09-26"
"11","Unforgettable","French Montana","2673109","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-09-26"
"12","Friends (with BloodPop®)","Justin Bieber","2601980","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-09-26"
"13","Sorry Not Sorry","Demi Lovato","2542872","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-09-26"
"14","Glorious (feat. Skylar Grey)","Macklemore","2517228","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-09-26"
"15","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2362943","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-09-26"
