"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-10"
"Position","Track Name","Artist","Streams","URL","2017-11-10"
"1","rockstar","Post Malone","6005639","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-10"
"2","Havana","Camila Cabello","4908702","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-10"
"3","Too Good At Goodbyes","Sam Smith","3967667","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-10"
"4","New Rules","Dua Lipa","3794785","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-10"
"5","What Lovers Do (feat. SZA)","Maroon 5","3535745","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-11-10"
"6","Perfect","Ed Sheeran","3277255","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-10"
"7","Gucci Gang","Lil Pump","3266624","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-10"
"8","Wolves","Selena Gomez","3256180","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-10"
"9","Dusk Till Dawn - Radio Edit","ZAYN","3006245","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-10"
"10","Silence","Marshmello","2895103","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-10"
"11","Let You Down","NF","2852965","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-10"
"12","1-800-273-8255","Logic","2559856","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-10"
"13","I Fall Apart","Post Malone","2477031","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-10"
"14","Young Dumb & Broke","Khalid","2235518","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-10"
"15","Stargazing","Kygo","2227381","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-10"
"16","Shape of You","Ed Sheeran","2086174","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-10"
"17","How Long","Charlie Puth","2081839","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-10"
"18","Unforgettable","French Montana","1939799","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-10"
"19","Feel It Still","Portugal. The Man","1933782","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-10"
"20","Sorry Not Sorry","Demi Lovato","1918682","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-11-10"
"21","XO TOUR Llif3","Lil Uzi Vert","1904668","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-10"
"22","Mi Gente","J Balvin","1892868","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-10"
"23","Lonely Together (feat. Rita Ora)","Avicii","1884068","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-10"
