"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-05-15"
"Position","Track Name","Artist","Streams","URL","2017-05-15"
"1","Despacito - Remix","Luis Fonsi","7076265","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-05-15"
"2","I'm the One","DJ Khaled","5629955","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-05-15"
"3","Shape of You","Ed Sheeran","4544990","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-05-15"
"4","HUMBLE.","Kendrick Lamar","4143549","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-05-15"
"5","Mask Off","Future","3147050","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-05-15"
"6","Something Just Like This","The Chainsmokers","3144467","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-05-15"
"7","Stay (with Alessia Cara)","Zedd","3050323","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-05-15"
"8","It Ain't Me (with Selena Gomez)","Kygo","2974900","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-05-15"
"9","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2844763","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-05-15"
"10","Malibu","Miley Cyrus","2838802","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-05-15"
"11","There's Nothing Holdin' Me Back","Shawn Mendes","2823828","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-05-15"
"12","That's What I Like","Bruno Mars","2810045","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-05-15"
"13","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2807536","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-05-15"
"14","Symphony (feat. Zara Larsson)","Clean Bandit","2741367","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-05-15"
"15","Sign of the Times","Harry Styles","2625731","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-05-15"
"16","Passionfruit","Drake","2548026","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-05-15"
"17","Attention","Charlie Puth","2469489","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-05-15"
"18","XO TOUR Llif3","Lil Uzi Vert","2387298","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-05-15"
"19","Felices los 4","Maluma","2334198","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-05-15"
"20","First Time","Kygo","2302143","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-05-15"
"21","Unforgettable","French Montana","2259907","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-05-15"
