"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-26"
"Position","Track Name","Artist","Streams","URL","2017-11-26"
"1","rockstar","Post Malone","4771396","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-26"
"2","Havana","Camila Cabello","3992775","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-26"
"3","New Rules","Dua Lipa","3150556","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-26"
"4","Wolves","Selena Gomez","3145743","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-26"
"5","Perfect","Ed Sheeran","3114614","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-26"
"6","Gucci Gang","Lil Pump","2933083","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-26"
"7","Too Good At Goodbyes","Sam Smith","2805969","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-26"
"8","What Lovers Do (feat. SZA)","Maroon 5","2721552","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-11-26"
"9","Let You Down","NF","2451560","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-26"
"10","Silence","Marshmello","2397613","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-26"
"11","Dusk Till Dawn - Radio Edit","ZAYN","2373217","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-26"
"12","Échame La Culpa","Luis Fonsi","2357793","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-11-26"
"13","I Fall Apart","Post Malone","2142546","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-26"
"14","Young Dumb & Broke","Khalid","1880245","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-26"
"15","How Long","Charlie Puth","1833904","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-26"
"16","Shape of You","Ed Sheeran","1810001","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-26"
"17","1-800-273-8255","Logic","1792206","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-26"
"18","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1727006","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-11-26"
"19","All I Want for Christmas Is You","Mariah Carey","1699312","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2017-11-26"
"20","Criminal","Natti Natasha","1684626","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2017-11-26"
"21","Stargazing","Kygo","1665540","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-26"
"22","Thunder","Imagine Dragons","1590181","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-11-26"
"23","Sensualidad","Bad Bunny","1586515","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2017-11-26"
"24","Candy Paint","Post Malone","1575311","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-11-26"
"25","XO TOUR Llif3","Lil Uzi Vert","1563444","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-26"
"26","Bank Account","21 Savage","1521331","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-11-26"
"27","Unforgettable","French Montana","1498174","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-26"
"28","Mi Gente","J Balvin","1481281","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-26"
"29","Lonely Together (feat. Rita Ora)","Avicii","1479589","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-26"
"30","Congratulations","Post Malone","1464903","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-11-26"
"31","Se Preparó","Ozuna","1453035","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-11-26"
"32","Feel It Still","Portugal. The Man","1446073","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-26"
"33","I Miss You (feat. Julia Michaels)","Clean Bandit","1387667","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-11-26"
