"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-10-29"
"Position","Track Name","Artist","Streams","URL","2017-10-29"
"1","rockstar","Post Malone","5466392","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-10-29"
"2","Havana","Camila Cabello","4040499","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-10-29"
"3","New Rules","Dua Lipa","3292225","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-10-29"
"4","Dusk Till Dawn - Radio Edit","ZAYN","2825249","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-10-29"
"5","What Lovers Do (feat. SZA)","Maroon 5","2821117","https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt","2017-10-29"
"6","Wolves","Selena Gomez","2668737","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-10-29"
"7","Too Good At Goodbyes - Edit","Sam Smith","2630980","https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y","2017-10-29"
"8","Perfect","Ed Sheeran","2619744","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-10-29"
"9","Silence","Marshmello","2578513","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-10-29"
"10","1-800-273-8255","Logic","2380095","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-10-29"
"11","Let You Down","NF","2206104","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-10-29"
"12","Gucci Gang","Lil Pump","2179649","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-10-29"
"13","I Fall Apart","Post Malone","2130782","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-10-29"
"14","Young Dumb & Broke","Khalid","2035832","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-10-29"
"15","Mi Gente","J Balvin","1919980","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-10-29"
"16","Sorry Not Sorry","Demi Lovato","1858458","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-10-29"
"17","Shape of You","Ed Sheeran","1840151","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-10-29"
"18","Unforgettable","French Montana","1791656","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-10-29"
"19","Glorious (feat. Skylar Grey)","Macklemore","1780408","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-10-29"
"20","Feel It Still","Portugal. The Man","1730026","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-10-29"
"21","How Long","Charlie Puth","1711632","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-10-29"
"22","Bank Account","21 Savage","1673077","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-10-29"
"23","XO TOUR Llif3","Lil Uzi Vert","1664573","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-10-29"
"24","Thunder","Imagine Dragons","1652645","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-10-29"
"25","Stargazing","Kygo","1605117","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-10-29"
"26","Friends (with BloodPop®)","Justin Bieber","1562508","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-10-29"
"27","Lonely Together (feat. Rita Ora)","Avicii","1548726","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-10-29"
"28","Congratulations","Post Malone","1548645","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-10-29"
"29","Mi Gente (feat. Beyoncé)","J Balvin","1519217","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-10-29"
"30","Bodak Yellow","Cardi B","1503666","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-10-29"
"31","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1494185","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-10-29"
"32","What About Us","P!nk","1438329","https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb","2017-10-29"
"33","Criminal","Natti Natasha","1428651","https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te","2017-10-29"
