"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-13"
"Position","Track Name","Artist","Streams","URL","2018-03-13"
"1","God's Plan","Drake","6512872","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-13"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4640412","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-13"
"3","All The Stars (with SZA)","Kendrick Lamar","3733408","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-13"
"4","FRIENDS","Marshmello","3568657","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-13"
"5","IDGAF","Dua Lipa","3346382","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-13"
"6","The Middle","Zedd","3183775","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-13"
"7","Look Alive (feat. Drake)","BlocBoy JB","3030556","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-13"
"8","Mine","Bazzi","2959159","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-13"
"9","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2798509","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-13"
"10","SAD!","XXXTENTACION","2719411","https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL","2018-03-13"
"11","Love Lies (with Normani)","Khalid","2633792","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-13"
"12","rockstar","Post Malone","2523651","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-13"
"13","Pray For Me (with Kendrick Lamar)","The Weeknd","2498948","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-13"
"14","X","Nicky Jam","2322153","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-13"
"15","Dura","Daddy Yankee","2307812","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-13"
"16","Havana (feat. Young Thug)","Camila Cabello","2306516","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-13"
"17","Everyday","Logic","2220529","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-03-13"
"18","Never Be the Same","Camila Cabello","2113308","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-13"
"19","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2058910","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-03-13"
"20","Amorfoda","Bad Bunny","1913684","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-03-13"
"21","Stir Fry","Migos","1841491","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-03-13"
"22","Finesse - Remix; feat. Cardi B","Bruno Mars","1837120","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-03-13"
"23","Échame La Culpa","Luis Fonsi","1824738","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-03-13"
"24","New Rules","Dua Lipa","1795030","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-03-13"
"25","I Fall Apart","Post Malone","1771131","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-03-13"
"26","River (feat. Ed Sheeran)","Eminem","1770237","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-03-13"
"27","Perfect","Ed Sheeran","1690391","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-03-13"
"28","Sick Boy","The Chainsmokers","1673240","https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX","2018-03-13"
"29","Wolves","Selena Gomez","1671358","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-03-13"
"30","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1635120","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-03-13"
"31","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1597290","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-03-13"
"32","44 More","Logic","1586210","https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO","2018-03-13"
"33","Me Niego","Reik","1568041","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-03-13"
"34","Heaven","Julia Michaels","1557028","https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb","2018-03-13"
