"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-08-06"
"Position","Track Name","Artist","Streams","URL","2017-08-06"
"1","Mi Gente","J Balvin","4210188","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-08-06"
"2","Despacito - Remix","Luis Fonsi","3777126","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-08-06"
"3","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","3253769","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-08-06"
"4","Unforgettable","French Montana","3076735","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-08-06"
"5","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","2945258","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-08-06"
"6","2U (feat. Justin Bieber)","David Guetta","2760305","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-08-06"
"7","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","2694139","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-08-06"
"8","Shape of You","Ed Sheeran","2582922","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-08-06"
"9","Attention","Charlie Puth","2570397","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-08-06"
"10","Strip That Down","Liam Payne","2442765","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-08-06"
"11","Thunder","Imagine Dragons","2331704","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-08-06"
"12","Mama","Jonas Blue","2247039","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-08-06"
"13","XO TOUR Llif3","Lil Uzi Vert","2093594","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-08-06"
"14","Sorry Not Sorry","Demi Lovato","2076913","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-08-06"
"15","There's Nothing Holdin' Me Back","Shawn Mendes","2018608","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-08-06"
"16","More Than You Know","Axwell /\ Ingrosso","2000430","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-08-06"
"17","New Rules","Dua Lipa","1988677","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-08-06"
"18","Me Rehúso","Danny Ocean","1778503","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-08-06"
"19","Felices los 4","Maluma","1772353","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-08-06"
"20","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","1770541","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-08-06"
"21","Fetish (feat. Gucci Mane)","Selena Gomez","1753634","https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq","2017-08-06"
"22","HUMBLE.","Kendrick Lamar","1729731","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-08-06"
"23","Despacito (Featuring Daddy Yankee)","Luis Fonsi","1713646","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-08-06"
"24","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","1702086","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-08-06"
"25","Glorious (feat. Skylar Grey)","Macklemore","1664528","https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR","2017-08-06"
"26","There for You","Martin Garrix","1662879","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-08-06"
"27","Something Just Like This","The Chainsmokers","1653957","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-08-06"
"28","Bank Account","21 Savage","1638713","https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s","2017-08-06"
"29","Believer","Imagine Dragons","1623640","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-08-06"
"30","Congratulations","Post Malone","1554492","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-08-06"
"31","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1550371","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-08-06"
"32","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1510584","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-08-06"
"33","Slow Hands","Niall Horan","1494126","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-08-06"
