"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-12-06"
"Position","Track Name","Artist","Streams","URL","2017-12-06"
"1","rockstar","Post Malone","4898880","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-12-06"
"2","Havana","Camila Cabello","3946898","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-12-06"
"3","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","3494065","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2017-12-06"
"4","New Rules","Dua Lipa","3316137","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-12-06"
"5","Wolves","Selena Gomez","3295229","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-12-06"
"6","Perfect","Ed Sheeran","2953070","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-12-06"
"7","Too Good At Goodbyes","Sam Smith","2871537","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-12-06"
"8","Gucci Gang","Lil Pump","2845495","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-12-06"
"9","Let You Down","NF","2818137","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-12-06"
"10","What Lovers Do (feat. SZA)","Maroon 5","2758889","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-12-06"
"11","All I Want for Christmas Is You","Mariah Carey","2630111","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","2017-12-06"
"12","Échame La Culpa","Luis Fonsi","2542796","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2017-12-06"
"13","Silence","Marshmello","2462934","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-12-06"
"14","Dusk Till Dawn - Radio Edit","ZAYN","2362898","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-12-06"
"15","I Fall Apart","Post Malone","2290717","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-12-06"
"16","Shape of You","Ed Sheeran","2248661","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-12-06"
"17","Him & I","G-Eazy","2063659","https://open.spotify.com/track/3YU6vJbjYUG0tiJyXf9x5V","2017-12-06"
"18","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1995516","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-12-06"
"19","Young Dumb & Broke","Khalid","1943607","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-12-06"
"20","Candy Paint","Post Malone","1940833","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-12-06"
"21","How Long","Charlie Puth","1836731","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-12-06"
"22","Last Christmas","Wham!","1816212","https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78","2017-12-06"
"23","I Miss You (feat. Julia Michaels)","Clean Bandit","1765508","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-12-06"
"24","1-800-273-8255","Logic","1762406","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-12-06"
"25","Sensualidad","Bad Bunny","1721360","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2017-12-06"
"26","Thunder","Imagine Dragons","1699717","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-12-06"
"27","XO TOUR Llif3","Lil Uzi Vert","1681869","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-12-06"
"28","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1658827","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-12-06"
"29","Stargazing","Kygo","1654902","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-12-06"
"30","Criminal","Natti Natasha","1628201","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2017-12-06"
"31","Congratulations","Post Malone","1599810","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-12-06"
"32","Unforgettable","French Montana","1567145","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-12-06"
"33","Downtown","Anitta","1530762","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2017-12-06"
"34","Lonely Together (feat. Rita Ora)","Avicii","1524772","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-12-06"
"35","Ric Flair Drip (& Metro Boomin)","Offset","1519266","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2017-12-06"
"36","Mi Gente","J Balvin","1499440","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-12-06"
"37","Bank Account","21 Savage","1494761","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-12-06"
"38","Me Rehúso","Danny Ocean","1492715","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-12-06"
