"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-02-20"
"Position","Track Name","Artist","Streams","URL","2018-02-20"
"1","God's Plan","Drake","7764821","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-02-20"
"2","All The Stars (with SZA)","Kendrick Lamar","4430173","https://open.spotify.com/track/2Imq77E6CEJR5TPUxlJvTY","2018-02-20"
"3","Mine","Bazzi","3381551","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-02-20"
"4","Pray For Me (with Kendrick Lamar)","The Weeknd","3302929","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-02-20"
"5","IDGAF","Dua Lipa","3039480","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-02-20"
"6","rockstar","Post Malone","2931462","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-02-20"
"7","Look Alive (feat. Drake)","BlocBoy JB","2845450","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-02-20"
"8","Havana (feat. Young Thug)","Camila Cabello","2705593","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-02-20"
"9","The Middle","Zedd","2647822","https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc","2018-02-20"
"10","FRIENDS","Marshmello","2621025","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-02-20"
"11","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2530970","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-02-20"
"12","Dura","Daddy Yankee","2501587","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-02-20"
"13","River (feat. Ed Sheeran)","Eminem","2477793","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-02-20"
"14","Finesse - Remix; feat. Cardi B","Bruno Mars","2322264","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-02-20"
"15","Never Be the Same","Camila Cabello","2198922","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-02-20"
"16","Sick Boy","The Chainsmokers","2184550","https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0","2018-02-20"
"17","Échame La Culpa","Luis Fonsi","2120177","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-02-20"
"18","Stir Fry","Migos","2080938","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-02-20"
"19","Love Lies (with Normani)","Khalid","2072973","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-02-20"
"20","Amorfoda","Bad Bunny","2053748","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-02-20"
"21","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2014901","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-02-20"
"22","Wolves","Selena Gomez","1990300","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-02-20"
"23","Perfect","Ed Sheeran","1977061","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-02-20"
"24","New Rules","Dua Lipa","1967650","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-02-20"
"25","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1924608","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-02-20"
"26","Him & I (with Halsey)","G-Eazy","1924294","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-02-20"
"27","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1896201","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-02-20"
"28","I Fall Apart","Post Malone","1893005","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-02-20"
"29","Let You Down","NF","1804946","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-02-20"
"30","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1740432","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-02-20"
"31","Bella","Wolfine","1689651","https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE","2018-02-20"
"32","Shape of You","Ed Sheeran","1665178","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-02-20"
"33","Capital Letters","Hailee Steinfeld","1641723","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-02-20"
"34","I Miss You (feat. Julia Michaels)","Clean Bandit","1638318","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-02-20"
"35","Say Something","Justin Timberlake","1564083","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-02-20"
"36","Corazón","Maluma","1560667","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-02-20"
"37","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1520114","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-02-20"
"38","Downtown","Anitta","1490527","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-02-20"
"39","The Ways (with Swae Lee)","Khalid","1487139","https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN","2018-02-20"
"40","X (with 2 Chainz & Saudi)","ScHoolboy Q","1478914","https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa","2018-02-20"
"41","Rewrite The Stars","Zac Efron","1463668","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-02-20"
