"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-06-28"
"Position","Track Name","Artist","Streams","URL","2018-06-28"
"1","SAD!","XXXTENTACION","4936821","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-06-28"
"2","Lucid Dreams","Juice WRLD","4013586","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-06-28"
"3","Girls Like You (feat. Cardi B)","Maroon 5","3975829","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-06-28"
"4","I Like It","Cardi B","3905139","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-06-28"
"5","Better Now","Post Malone","3809159","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-06-28"
"6","One Kiss (with Dua Lipa)","Calvin Harris","3791080","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-06-28"
"7","Solo (feat. Demi Lovato)","Clean Bandit","3451467","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-06-28"
"8","Moonlight","XXXTENTACION","3404274","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-06-28"
"9","Back To You","Selena Gomez","3030032","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-06-28"
"10","no tears left to cry","Ariana Grande","3028901","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-06-28"
"11","Jocelyn Flores","XXXTENTACION","2985503","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-06-28"
"12","Taste (feat. Offset)","Tyga","2956760","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-06-28"
"13","changes","XXXTENTACION","2952179","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-06-28"
"14","Youngblood","5 Seconds of Summer","2775647","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-06-28"
"15","Jackie Chan","Tiësto","2747653","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-06-28"
"16","Ocean (feat. Khalid)","Martin Garrix","2645679","https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS","2018-06-28"
"17","Te Boté - Remix","Nio Garcia","2572503","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-06-28"
"18","X","Nicky Jam","2406950","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-06-28"
"19","Nice For What","Drake","2390684","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-06-28"
"20","God's Plan","Drake","2280962","https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE","2018-06-28"
"21","Bed (feat. Ariana Grande)","Nicki Minaj","2182644","https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS","2018-06-28"
"22","Born To Be Yours","Kygo","2135514","https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM","2018-06-28"
"23","Sin Pijama","Becky G","2090327","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-06-28"
"24","Psycho (feat. Ty Dolla $ign)","Post Malone","2064242","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-06-28"
"25","Fuck Love (feat. Trippie Redd)","XXXTENTACION","1997218","https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2","2018-06-28"
"26","Flames","David Guetta","1963954","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-06-28"
"27","Nevermind","Dennis Lloyd","1927650","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-06-28"
