"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-16"
"Position","Track Name","Artist","Streams","URL","2017-11-16"
"1","rockstar","Post Malone","5380683","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-16"
"2","Havana","Camila Cabello","4413281","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-16"
"3","New Rules","Dua Lipa","3607901","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-16"
"4","Too Good At Goodbyes","Sam Smith","3570839","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-16"
"5","Perfect","Ed Sheeran","3374883","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-16"
"6","What Lovers Do (feat. SZA)","Maroon 5","3269061","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2017-11-16"
"7","Gucci Gang","Lil Pump","3259738","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-16"
"8","Wolves","Selena Gomez","3130111","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-16"
"9","Let You Down","NF","2886514","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-16"
"10","Dusk Till Dawn - Radio Edit","ZAYN","2823148","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-16"
"11","Silence","Marshmello","2781533","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-16"
"12","I Fall Apart","Post Malone","2496795","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-16"
"13","1-800-273-8255","Logic","2352915","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-16"
"14","Walk On Water (feat. Beyoncé)","Eminem","2279947","https://open.spotify.com/track/5b2QnYcT9rQIkhRWt4HztQ","2017-11-16"
"15","Young Dumb & Broke","Khalid","2126843","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-16"
"16","How Long","Charlie Puth","2052276","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-16"
"17","Stargazing","Kygo","2012903","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-16"
"18","Shape of You","Ed Sheeran","1963930","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-16"
"19","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1921358","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2017-11-16"
"20","Lonely Together (feat. Rita Ora)","Avicii","1831369","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-16"
"21","Unforgettable","French Montana","1819376","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-16"
"22","Thunder","Imagine Dragons","1782297","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-11-16"
"23","XO TOUR Llif3","Lil Uzi Vert","1768759","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-16"
"24","Feel It Still","Portugal. The Man","1738764","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-16"
"25","Criminal","Natti Natasha","1702236","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2017-11-16"
"26","Bank Account","21 Savage","1640275","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-11-16"
"27","Sorry Not Sorry","Demi Lovato","1629091","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-11-16"
"28","Mi Gente","J Balvin","1622829","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-16"
"29","Congratulations","Post Malone","1605921","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-11-16"
"30","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1504923","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2017-11-16"
"31","No Limit","G-Eazy","1488777","https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv","2017-11-16"
"32","Se Preparó","Ozuna","1472070","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2017-11-16"
"33","Plain Jane","A$AP Ferg","1463058","https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9","2017-11-16"
"34","Me Rehúso","Danny Ocean","1461248","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-11-16"
"35","Mayores","Becky G","1440035","https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau","2017-11-16"
"36","Ric Flair Drip (& Metro Boomin)","Offset","1439978","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2017-11-16"
"37","Sensualidad","Bad Bunny","1426872","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2017-11-16"
"38","Glorious (feat. Skylar Grey)","Macklemore","1419883","https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE","2017-11-16"
"39","Candy Paint","Post Malone","1415527","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2017-11-16"
"40","Attention","Charlie Puth","1415035","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-11-16"
"41","Mi Gente (feat. Beyoncé)","J Balvin","1376466","https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw","2017-11-16"
"42","What About Us","P!nk","1373677","https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb","2017-11-16"
"43","Bodak Yellow","Cardi B","1363990","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-11-16"
"44","I Like Me Better","Lauv","1348008","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-11-16"
"45","Jocelyn Flores","XXXTENTACION","1330359","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2017-11-16"
"46","MotorSport","Migos","1311275","https://open.spotify.com/track/1YZfcVLbbJwfizR5cDOp3q","2017-11-16"
"47","Friends (with BloodPop®)","Justin Bieber","1301578","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-11-16"
"48","HUMBLE.","Kendrick Lamar","1289336","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-11-16"
"49","More Than You Know","Axwell /\ Ingrosso","1282099","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-11-16"
"50","I Miss You (feat. Julia Michaels)","Clean Bandit","1279311","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2017-11-16"
"51","Perro Fiel (feat. Nicky Jam)","Shakira","1273440","https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL","2017-11-16"
"52","Man's Not Hot","Big Shaq","1216980","https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr","2017-11-16"
"53","Pray","Sam Smith","1158528","https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg","2017-11-16"
"54","Too Much To Ask","Niall Horan","1150189","https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK","2017-11-16"
"55","Que Va","Alex Sensation","1112545","https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O","2017-11-16"
"56","I Get The Bag (feat. Migos)","Gucci Mane","1086927","https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0","2017-11-16"
"57","Ghostface Killers","21 Savage","1083349","https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub","2017-11-16"
"58","Something Just Like This","The Chainsmokers","1052629","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-11-16"
"59","All Falls Down (feat. Juliander)","Alan Walker","1044748","https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb","2017-11-16"
"60","Báilame - Remix","Nacho","1038425","https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr","2017-11-16"
"61","Believer","Imagine Dragons","1031105","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-11-16"
"62","Felices los 4","Maluma","1020435","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-11-16"
