"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-24"
"Position","Track Name","Artist","Streams","URL","2018-09-24"
"1","I Love It (& Lil Pump)","Kanye West","4724562","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-24"
"2","Falling Down - Bonus Track","Lil Peep","4420181","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-09-24"
"3","Happier","Marshmello","3342248","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-24"
"4","Eastside (with Halsey & Khalid)","benny blanco","3109916","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-24"
"5","Promises (with Sam Smith)","Calvin Harris","3034746","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-24"
"6","In My Feelings","Drake","3022822","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-24"
"7","Lucky You (feat. Joyner Lucas)","Eminem","2991126","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-24"
"8","In My Mind","Dynoro","2918062","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-24"
"9","SICKO MODE","Travis Scott","2613022","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-24"
"10","Lucid Dreams","Juice WRLD","2611703","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-24"
"11","Better","Khalid","2430753","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-09-24"
"12","Girls Like You (feat. Cardi B)","Maroon 5","2402276","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-24"
"13","Be Alright","Dean Lewis","2363418","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-24"
"14","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2328099","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-24"
"15","Electricity (with Dua Lipa)","Silk City","2234929","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-24"
"16","SAD!","XXXTENTACION","2174086","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-24"
"17","BEBE","6ix9ine","2063713","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-24"
"18","Vaina Loca","Ozuna","1998237","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-24"
"19","Taste (feat. Offset)","Tyga","1974193","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-24"
"20","I Like It","Cardi B","1958598","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-24"
"21","Natural","Imagine Dragons","1943141","https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP","2018-09-24"
"22","Better Now","Post Malone","1891936","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-09-24"
"23","No Brainer","DJ Khaled","1889763","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-24"
"24","Killshot","Eminem","1868768","https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv","2018-09-24"
"25","New Patek","Lil Uzi Vert","1862220","https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud","2018-09-24"
"26","breathin","Ariana Grande","1781430","https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J","2018-09-24"
"27","Wake Up in the Sky","Gucci Mane","1732246","https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq","2018-09-24"
"28","God is a woman","Ariana Grande","1707816","https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C","2018-09-24"
"29","Youngblood","5 Seconds of Summer","1665640","https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE","2018-09-24"
"30","Moonlight","XXXTENTACION","1644565","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-09-24"
"31","Solo (feat. Demi Lovato)","Clean Bandit","1639568","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-09-24"
"32","Thunderclouds","Sia","1614173","https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi","2018-09-24"
"33","Rise","Jonas Blue","1609270","https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3","2018-09-24"
"34","Beautiful (feat. Camila Cabello)","Bazzi","1597116","https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF","2018-09-24"
"35","Te Boté - Remix","Nio Garcia","1592746","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-09-24"
"36","Nonstop","Drake","1586690","https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct","2018-09-24"
"37","No Stylist","French Montana","1584754","https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A","2018-09-24"
"38","Mo Bamba","Sheck Wes","1536665","https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn","2018-09-24"
"39","Body (feat. brando)","Loud Luxury","1480359","https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs","2018-09-24"
"40","Shotgun","George Ezra","1473412","https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC","2018-09-24"
"41","Jackie Chan","Tiësto","1466779","https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp","2018-09-24"
"42","Jocelyn Flores","XXXTENTACION","1445077","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-09-24"
"43","One Kiss (with Dua Lipa)","Calvin Harris","1442510","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-09-24"
"44","No Es Justo","J Balvin","1417158","https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7","2018-09-24"
"45","God's Plan","Drake","1382096","https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn","2018-09-24"
"46","Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo","1363052","https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG","2018-09-24"
"47","no tears left to cry","Ariana Grande","1344051","https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo","2018-09-24"
"48","rockstar (feat. 21 Savage)","Post Malone","1333372","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-09-24"
"49","High Hopes","Panic! At The Disco","1314273","https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom","2018-09-24"
"50","Cuando Te Besé","Becky G","1303471","https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy","2018-09-24"
"51","Sin Pijama","Becky G","1269196","https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww","2018-09-24"
"52","Noticed","Lil Mosey","1268586","https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC","2018-09-24"
"53","REMEDY","Alesso","1266739","https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg","2018-09-24"
"54","Happy Now","Zedd","1263373","https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa","2018-09-24"
"55","The Ringer","Eminem","1260006","https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE","2018-09-24"
"56","changes","XXXTENTACION","1242951","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-09-24"
"57","Quiere Beber","Anuel Aa","1170186","https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z","2018-09-24"
"58","STARGAZING","Travis Scott","1121084","https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m","2018-09-24"
"59","This Feeling (feat. Kelsea Ballerini)","The Chainsmokers","1118828","https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N","2018-09-24"
"60","2002","Anne-Marie","1114706","https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo","2018-09-24"
"61","Drip Too Hard","Lil Baby","1114315","https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3","2018-09-24"
"62","Mala Mía","Maluma","1105742","https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh","2018-09-24"
"63","Psycho (feat. Ty Dolla $ign)","Post Malone","1085488","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-09-24"
"64","Whenever (feat. Conor Maynard)","Kris Kross Amsterdam","1084809","https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z","2018-09-24"
