"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-09-23"
"Position","Track Name","Artist","Streams","URL","2018-09-23"
"1","I Love It (& Lil Pump)","Kanye West","4309748","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","2018-09-23"
"2","Falling Down - Bonus Track","Lil Peep","3756058","https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q","2018-09-23"
"3","In My Feelings","Drake","3031147","https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ","2018-09-23"
"4","Happier","Marshmello","3009596","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","2018-09-23"
"5","Eastside (with Halsey & Khalid)","benny blanco","2797313","https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao","2018-09-23"
"6","Promises (with Sam Smith)","Calvin Harris","2731332","https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg","2018-09-23"
"7","In My Mind","Dynoro","2669251","https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33","2018-09-23"
"8","Lucky You (feat. Joyner Lucas)","Eminem","2615907","https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0","2018-09-23"
"9","Lucid Dreams","Juice WRLD","2442654","https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf","2018-09-23"
"10","SICKO MODE","Travis Scott","2362719","https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h","2018-09-23"
"11","Girls Like You (feat. Cardi B)","Maroon 5","2219621","https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8","2018-09-23"
"12","FEFE (feat. Nicki Minaj & Murda Beatz)","6ix9ine","2213846","https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB","2018-09-23"
"13","Better","Khalid","2184569","https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J","2018-09-23"
"14","Be Alright","Dean Lewis","2094148","https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm","2018-09-23"
"15","SAD!","XXXTENTACION","2062907","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-09-23"
"16","Electricity (with Dua Lipa)","Silk City","1973297","https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk","2018-09-23"
"17","Vaina Loca","Ozuna","1933936","https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA","2018-09-23"
"18","BEBE","6ix9ine","1919384","https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C","2018-09-23"
"19","I Like It","Cardi B","1895568","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-09-23"
"20","Taste (feat. Offset)","Tyga","1802928","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","2018-09-23"
"21","No Brainer","DJ Khaled","1795700","https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8","2018-09-23"
