"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-17"
"Position","Track Name","Artist","Streams","URL","2018-03-17"
"1","God's Plan","Drake","6593858","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-17"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4455413","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-17"
"3","SAD!","XXXTENTACION","3997189","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-03-17"
"4","FRIENDS","Marshmello","3524727","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-17"
"5","All The Stars (with SZA)","Kendrick Lamar","3285410","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-17"
"6","Look Alive (feat. Drake)","BlocBoy JB","3280997","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-17"
"7","IDGAF","Dua Lipa","3188933","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-17"
"8","X","Nicky Jam","3069842","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-17"
"9","The Middle","Zedd","2957541","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-17"
"10","Mine","Bazzi","2906341","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-17"
"11","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2657495","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-17"
"12","rockstar","Post Malone","2619378","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-17"
"13","Love Lies (with Normani)","Khalid","2518878","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-17"
"14","Dura","Daddy Yankee","2506572","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-17"
"15","Havana (feat. Young Thug)","Camila Cabello","2415159","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-17"
"16","Pray For Me (with Kendrick Lamar)","The Weeknd","2263869","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-17"
"17","Moonlight","XXXTENTACION","2045774","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-03-17"
"18","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1985361","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-03-17"
"19","Never Be the Same","Camila Cabello","1951806","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-17"
"20","Amorfoda","Bad Bunny","1940282","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-03-17"
"21","Échame La Culpa","Luis Fonsi","1909053","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-03-17"
"22","Everyday","Logic","1872421","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-03-17"
"23","Stir Fry","Migos","1844482","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-03-17"
"24","Me Niego","Reik","1818742","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-03-17"
"25","New Rules","Dua Lipa","1792425","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-03-17"
"26","Bella","Wolfine","1768737","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-03-17"
"27","Finesse - Remix; feat. Cardi B","Bruno Mars","1755274","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-03-17"
"28","River (feat. Ed Sheeran)","Eminem","1696470","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-03-17"
"29","Perfect","Ed Sheeran","1666584","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-03-17"
"30","Sick Boy","The Chainsmokers","1646913","https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX","2018-03-17"
"31","Wolves","Selena Gomez","1617735","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-03-17"
"32","Shape of You","Ed Sheeran","1611384","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-03-17"
"33","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1582833","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-03-17"
"34","I Fall Apart","Post Malone","1544520","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-03-17"
"35","Ric Flair Drip (& Metro Boomin)","Offset","1535639","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-03-17"
"36","changes","XXXTENTACION","1528015","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-03-17"
"37","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1516613","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-03-17"
"38","Say Something","Justin Timberlake","1516141","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-03-17"
"39","Freaky Friday (feat. Chris Brown)","Lil Dicky","1498414","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-03-17"
"40","Like I Do","David Guetta","1478843","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-03-17"
"41","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1457553","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-03-17"
"42","Corazón","Maluma","1437883","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-03-17"
"43","the remedy for a broken heart (why am I so in love)","XXXTENTACION","1414503","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-03-17"
"44","Downtown","Anitta","1399308","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-03-17"
"45","Plug Walk","Rich The Kid","1371875","https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl","2018-03-17"
"46","Let You Down","NF","1369095","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-03-17"
"47","Criminal","Natti Natasha","1328829","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-03-17"
"48","Heaven","Julia Michaels","1316765","https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb","2018-03-17"
"49","Síguelo Bailando","Ozuna","1314061","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-03-17"
"50","Feel It Still","Portugal. The Man","1299916","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-03-17"
"51","Capital Letters","Hailee Steinfeld","1280331","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-03-17"
"52","NUMB","XXXTENTACION","1277730","https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl","2018-03-17"
"53","going down!","XXXTENTACION","1261270","https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV","2018-03-17"
"54","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1252269","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-03-17"
"55","44 More","Logic","1246495","https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO","2018-03-17"
"56","Breathe","Jax Jones","1237059","https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n","2018-03-17"
"57","Him & I (with Halsey)","G-Eazy","1235725","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-03-17"
"58","infinity (888) - feat. Joey Bada$$","XXXTENTACION","1209439","https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q","2018-03-17"
"59","Thunder","Imagine Dragons","1176120","https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn","2018-03-17"
"60","Everybody Hates Me","The Chainsmokers","1164689","https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF","2018-03-17"
"61","I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez","XXXTENTACION","1163984","https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y","2018-03-17"
"62","XO TOUR Llif3","Lil Uzi Vert","1160399","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-03-17"
"63","I Miss You (feat. Julia Michaels)","Clean Bandit","1141301","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-03-17"
"64","Sensualidad","Bad Bunny","1139079","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-03-17"
"65","EL BAÑO","Enrique Iglesias","1123049","https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU","2018-03-17"
"66","Silence","Marshmello","1091968","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-03-17"
"67","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1083882","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-03-17"
"68","Dembow","Danny Ocean","1079027","https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2","2018-03-17"
"69","Congratulations","Post Malone","1054863","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2018-03-17"
"70","Remind Me to Forget","Kygo","1045113","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-03-17"
"71","Too Good At Goodbyes","Sam Smith","1030047","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-03-17"
"72","Hope","XXXTENTACION","1029310","https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah","2018-03-17"
"73","Bum Bum Tam Tam","MC Fioti","1028769","https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr","2018-03-17"
"74","What Lovers Do (feat. SZA)","Maroon 5","1017330","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-03-17"
"75","Powerglide (feat. Juicy J)","Rae Sremmurd","1016891","https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG","2018-03-17"
"76","HUMBLE.","Kendrick Lamar","1000206","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2018-03-17"
"77","Believer","Imagine Dragons","994203","https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4","2018-03-17"
"78","Mad Love","Sean Paul","993053","https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf","2018-03-17"
"79","ALONE, PART 3","XXXTENTACION","963217","https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd","2018-03-17"
"80","Young Dumb & Broke","Khalid","962807","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2018-03-17"
"81","Machika","J Balvin","954701","https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy","2018-03-17"
"82","This Is Me","Keala Settle","953854","https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","2018-03-17"
"83","$$$ - with Matt Ox","XXXTENTACION","950497","https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF","2018-03-17"
"84","Wait","Maroon 5","945693","https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59","2018-03-17"
"85","Anywhere","Rita Ora","929504","https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2","2018-03-17"
"86","Se Preparó","Ozuna","913569","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2018-03-17"
"87","Solita","Ozuna","912808","https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E","2018-03-17"
"88","Rewrite The Stars","Zac Efron","905330","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-03-17"
"89","Narcos","Migos","896408","https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK","2018-03-17"
"90","El Préstamo","Maluma","890319","https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE","2018-03-17"
"91","Dusk Till Dawn - Radio Edit","ZAYN","880131","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-03-17"
"92","Galway Girl","Ed Sheeran","876546","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2018-03-17"
"93","Unforgettable","French Montana","873337","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2018-03-17"
"94","Candy Paint","Post Malone","869444","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2018-03-17"
"95","Betrayed","Lil Xan","868416","https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG","2018-03-17"
"96","Jocelyn Flores","XXXTENTACION","863992","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-03-17"
"97","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","858702","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-03-17"
"98","Me Rehúso","Danny Ocean","858086","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2018-03-17"
"99","PICK IT UP (feat. A$AP Rocky)","Famous Dex","850884","https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd","2018-03-17"
"100","Bank Account","21 Savage","848983","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2018-03-17"
"101","Delicate","Taylor Swift","844782","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","2018-03-17"
"102","Floor 555","XXXTENTACION","844485","https://open.spotify.com/track/6r7ULK6c5CLVvImjTIztl1","2018-03-17"
"103","Tip Toe (feat. French Montana)","Jason Derulo","841770","https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6","2018-03-17"
"104","So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix","820442","https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM","2018-03-17"
"105","How Long","Charlie Puth","818592","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2018-03-17"
"106","Something Just Like This","The Chainsmokers","810802","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2018-03-17"
"107","No Limit","G-Eazy","805354","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2018-03-17"
"108","SMASH! - feat. PnB Rock","XXXTENTACION","798356","https://open.spotify.com/track/6rAGFgcGtlIdYxlhDizXNo","2018-03-17"
"109","El Farsante - Remix","Ozuna","796622","https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4","2018-03-17"
"110","1-800-273-8255","Logic","794695","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2018-03-17"
"111","Esperándote","Manuel Turizo","794615","https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj","2018-03-17"
