"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-07-10"
"Position","Track Name","Artist","Streams","URL","2017-07-10"
"1","Despacito - Remix","Luis Fonsi","5438108","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-07-10"
"2","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","4181446","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-07-10"
"3","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","3801559","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-07-10"
"4","2U (feat. Justin Bieber)","David Guetta","3608737","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-07-10"
"5","Shape of You","Ed Sheeran","3275610","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-07-10"
"6","Unforgettable","French Montana","3254389","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-07-10"
"7","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","3104068","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-07-10"
"8","Attention","Charlie Puth","3023381","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-07-10"
"9","Thunder","Imagine Dragons","2796908","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-07-10"
"10","Mi Gente","J Balvin","2788821","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-07-10"
"11","Strip That Down","Liam Payne","2776877","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-07-10"
"12","Mama","Jonas Blue","2645373","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-07-10"
"13","There's Nothing Holdin' Me Back","Shawn Mendes","2548962","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-07-10"
"14","XO TOUR Llif3","Lil Uzi Vert","2462840","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-07-10"
"15","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2286097","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-07-10"
"16","Something Just Like This","The Chainsmokers","2231042","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-07-10"
"17","HUMBLE.","Kendrick Lamar","2213986","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-07-10"
"18","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2182046","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-07-10"
"19","There for You","Martin Garrix","2172478","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-07-10"
"20","Slide (feat. Frank Ocean & Migos)","Calvin Harris","2094562","https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl","2017-07-10"
"21","More Than You Know","Axwell /\ Ingrosso","2084496","https://open.spotify.com/track/4q8PHoRsPUB52LFylX8Ulz","2017-07-10"
"22","Believer","Imagine Dragons","2079146","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-07-10"
"23","Signs","Drake","1995615","https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO","2017-07-10"
"24","Felices los 4","Maluma","1965894","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-07-10"
"25","Congratulations","Post Malone","1957243","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-07-10"
"26","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1898547","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-07-10"
"27","Bad Liar","Selena Gomez","1848174","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-07-10"
"28","Me Rehúso","Danny Ocean","1811519","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-07-10"
"29","Symphony (feat. Zara Larsson)","Clean Bandit","1784907","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-07-10"
"30","Stay (with Alessia Cara)","Zedd","1763044","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-07-10"
"31","That's What I Like","Bruno Mars","1736317","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-07-10"
"32","Your Song","Rita Ora","1727017","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-07-10"
"33","Slow Hands","Niall Horan","1704237","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-07-10"
