"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-03-21"
"Position","Track Name","Artist","Streams","URL","2018-03-21"
"1","God's Plan","Drake","6234349","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-03-21"
"2","Psycho (feat. Ty Dolla $ign)","Post Malone","4484252","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-03-21"
"3","SAD!","XXXTENTACION","4299050","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-03-21"
"4","FRIENDS","Marshmello","3686327","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-03-21"
"5","IDGAF","Dua Lipa","3265488","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-03-21"
"6","All The Stars (with SZA)","Kendrick Lamar","3247597","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-03-21"
"7","X","Nicky Jam","3200740","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-03-21"
"8","The Middle","Zedd","3165623","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-03-21"
"9","Look Alive (feat. Drake)","BlocBoy JB","3163615","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-03-21"
"10","Mine","Bazzi","2989415","https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M","2018-03-21"
"11","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2794929","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-03-21"
"12","Love Lies (with Normani)","Khalid","2718289","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-03-21"
"13","rockstar","Post Malone","2423297","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-03-21"
"14","Moonlight","XXXTENTACION","2357908","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-03-21"
"15","Havana (feat. Young Thug)","Camila Cabello","2229405","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-03-21"
"16","Pray For Me (with Kendrick Lamar)","The Weeknd","2208501","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-03-21"
"17","Dura","Daddy Yankee","2181458","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-03-21"
"18","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","2164193","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-03-21"
"19","Never Be the Same","Camila Cabello","2023728","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-03-21"
"20","Everyday","Logic","1899631","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-03-21"
"21","Me Niego","Reik","1849060","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-03-21"
"22","Stir Fry","Migos","1791972","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-03-21"
"23","New Rules","Dua Lipa","1772098","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-03-21"
"24","Amorfoda","Bad Bunny","1747377","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-03-21"
"25","Freaky Friday (feat. Chris Brown)","Lil Dicky","1710085","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-03-21"
"26","Finesse - Remix; feat. Cardi B","Bruno Mars","1693801","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-03-21"
"27","Échame La Culpa","Luis Fonsi","1682642","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-03-21"
"28","Plug Walk","Rich The Kid","1654393","https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl","2018-03-21"
"29","Like I Do","David Guetta","1630075","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-03-21"
"30","River (feat. Ed Sheeran)","Eminem","1630023","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-03-21"
"31","Perfect","Ed Sheeran","1622231","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-03-21"
"32","changes","XXXTENTACION","1619606","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-03-21"
"33","Sick Boy","The Chainsmokers","1606662","https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX","2018-03-21"
"34","Wolves","Selena Gomez","1600836","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-03-21"
"35","Say Something","Justin Timberlake","1592156","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-03-21"
"36","Bella","Wolfine","1581268","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-03-21"
"37","Ric Flair Drip (& Metro Boomin)","Offset","1542252","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-03-21"
"38","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1537929","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-03-21"
"39","I Fall Apart","Post Malone","1519004","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-03-21"
"40","Shape of You","Ed Sheeran","1494613","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-03-21"
"41","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","1461594","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-03-21"
"42","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1442889","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-03-21"
"43","Heaven","Julia Michaels","1421568","https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb","2018-03-21"
"44","the remedy for a broken heart (why am I so in love)","XXXTENTACION","1391107","https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7","2018-03-21"
"45","Capital Letters","Hailee Steinfeld","1366943","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-03-21"
"46","Let You Down","NF","1364879","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-03-21"
"47","Breathe","Jax Jones","1336779","https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n","2018-03-21"
"48","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1323574","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-03-21"
"49","Downtown","Anitta","1296538","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-03-21"
"50","Feel It Still","Portugal. The Man","1278105","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-03-21"
"51","Everybody Hates Me","The Chainsmokers","1253085","https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF","2018-03-21"
"52","Síguelo Bailando","Ozuna","1225484","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-03-21"
"53","Walk It Talk It","Migos","1215160","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-03-21"
"54","Corazón","Maluma","1200984","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-03-21"
"55","Mad Love","Sean Paul","1200448","https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf","2018-03-21"
"56","Remind Me to Forget","Kygo","1194048","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-03-21"
"57","44 More","Logic","1185875","https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO","2018-03-21"
"58","Powerglide (feat. Juicy J)","Rae Sremmurd","1166031","https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG","2018-03-21"
"59","Delicate","Taylor Swift","1165582","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","2018-03-21"
"60","Thunder","Imagine Dragons","1161126","https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn","2018-03-21"
"61","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1154585","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-03-21"
"62","NUMB","XXXTENTACION","1153130","https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl","2018-03-21"
"63","I Miss You (feat. Julia Michaels)","Clean Bandit","1140284","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-03-21"
"64","Criminal","Natti Natasha","1133783","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-03-21"
"65","Him & I (with Halsey)","G-Eazy","1132028","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-03-21"
"66","Too Good At Goodbyes","Sam Smith","1121952","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-03-21"
"67","XO TOUR Llif3","Lil Uzi Vert","1104673","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-03-21"
"68","Wait","Maroon 5","1061795","https://open.spotify.com/track/4lUnFLtn8w3W76FiYDRzmO","2018-03-21"
"69","Silence","Marshmello","1058765","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-03-21"
