"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-11-04"
"Position","Track Name","Artist","Streams","URL","2017-11-04"
"1","rockstar","Post Malone","5885664","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2017-11-04"
"2","Havana","Camila Cabello","4727501","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-11-04"
"3","Too Good At Goodbyes","Sam Smith","3908000","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2017-11-04"
"4","New Rules","Dua Lipa","3799665","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-11-04"
"5","What Lovers Do (feat. SZA)","Maroon 5","3388074","https://open.spotify.com/track/4nYsmWkuTaowTMy4gskmBw","2017-11-04"
"6","Wolves","Selena Gomez","3162554","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2017-11-04"
"7","Dusk Till Dawn - Radio Edit","ZAYN","2968590","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2017-11-04"
"8","Perfect","Ed Sheeran","2870506","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2017-11-04"
"9","Silence","Marshmello","2817774","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-11-04"
"10","Gucci Gang","Lil Pump","2717467","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2017-11-04"
"11","Let You Down","NF","2601647","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2017-11-04"
"12","1-800-273-8255","Logic","2443769","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-11-04"
"13","I Fall Apart","Post Malone","2317441","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2017-11-04"
"14","Young Dumb & Broke","Khalid","2136736","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-11-04"
"15","Stargazing","Kygo","2106955","https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP","2017-11-04"
"16","How Long","Charlie Puth","2040879","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2017-11-04"
"17","Mi Gente","J Balvin","2039412","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-11-04"
"18","Shape of You","Ed Sheeran","2027782","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-11-04"
"19","Sorry Not Sorry","Demi Lovato","1956544","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2017-11-04"
"20","Feel It Still","Portugal. The Man","1937631","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2017-11-04"
"21","Unforgettable","French Montana","1880287","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-11-04"
"22","Lonely Together (feat. Rita Ora)","Avicii","1816250","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-11-04"
"23","Bank Account","21 Savage","1798257","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2017-11-04"
"24","XO TOUR Llif3","Lil Uzi Vert","1770177","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2017-11-04"
