"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-08-24"
"Position","Track Name","Artist","Streams","URL","2017-08-24"
"1","Mi Gente","J Balvin","4553070","https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8","2017-08-24"
"2","Friends (with BloodPop®)","Justin Bieber","3633412","https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz","2017-08-24"
"3","Unforgettable","French Montana","3321975","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2017-08-24"
"4","New Rules","Dua Lipa","3218287","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2017-08-24"
"5","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","Calvin Harris","3144976","https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke","2017-08-24"
"6","Wild Thoughts (feat. Rihanna & Bryson Tiller)","DJ Khaled","3134788","https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi","2017-08-24"
"7","Despacito - Remix","Luis Fonsi","3126182","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-08-24"
"8","Attention","Charlie Puth","2712880","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-08-24"
"9","2U (feat. Justin Bieber)","David Guetta","2646961","https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M","2017-08-24"
"10","Sorry Not Sorry","Demi Lovato","2636962","https://open.spotify.com/track/25C5CowdsfXld2jJanbiex","2017-08-24"
"11","Shape of You","Ed Sheeran","2602652","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-08-24"
"12","Strip That Down","Liam Payne","2486414","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-08-24"
"13","Thunder","Imagine Dragons","2471995","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2017-08-24"
"14","Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson","2366041","https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6","2017-08-24"
"15","More Than You Know","Axwell /\ Ingrosso","2359512","https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs","2017-08-24"
"16","Mama","Jonas Blue","2312937","https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w","2017-08-24"
"17","I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled","2285992","https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817","2017-08-24"
"18","XO TOUR Llif3","Lil Uzi Vert","2182142","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-08-24"
"19","Havana","Camila Cabello","2176076","https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb","2017-08-24"
"20","Glorious (feat. Skylar Grey)","Macklemore","2106618","https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR","2017-08-24"
"21","There's Nothing Holdin' Me Back","Shawn Mendes","2056315","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-08-24"
"22","Without You (feat. Sandro Cavazza)","Avicii","2023784","https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE","2017-08-24"
"23","Silence","Marshmello","2003514","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2017-08-24"
"24","Me Rehúso","Danny Ocean","1925211","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2017-08-24"
"25","Bank Account","21 Savage","1910103","https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s","2017-08-24"
"26","HUMBLE.","Kendrick Lamar","1815461","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-08-24"
"27","I Like Me Better","Lauv","1786857","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2017-08-24"
"28","Felices los 4","Maluma","1721542","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-08-24"
"29","There for You","Martin Garrix","1704315","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-08-24"
"30","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","1639683","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-08-24"
"31","Fetish (feat. Gucci Mane)","Selena Gomez","1634509","https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq","2017-08-24"
"32","Congratulations","Post Malone","1633728","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-08-24"
"33","Your Song","Rita Ora","1631085","https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5","2017-08-24"
"34","Something Just Like This","The Chainsmokers","1605054","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-08-24"
"35","Lonely Together (feat. Rita Ora)","Avicii","1583709","https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab","2017-08-24"
"36","Young Dumb & Broke","Khalid","1568905","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2017-08-24"
"37","Slow Hands","Niall Horan","1527354","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-08-24"
"38","Believer","Imagine Dragons","1501209","https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6","2017-08-24"
"39","Bodak Yellow","Cardi B","1450193","https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM","2017-08-24"
"40","BUTTERFLY EFFECT","Travis Scott","1450009","https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX","2017-08-24"
"41","Despacito (Featuring Daddy Yankee)","Luis Fonsi","1440853","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-08-24"
"42","Una Lady Como Tú","Manuel Turizo","1383222","https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF","2017-08-24"
"43","Escápate Conmigo","Wisin","1381248","https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6","2017-08-24"
"44","Bonita","J Balvin","1371617","https://open.spotify.com/track/693iqPOQvhI7PobtR8CC8v","2017-08-24"
"45","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1366739","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-08-24"
"46","Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer","1361453","https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH","2017-08-24"
