"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-04-12"
"Position","Track Name","Artist","Streams","URL","2018-04-12"
"1","Nice For What","Drake","5952886","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-04-12"
"2","God's Plan","Drake","5325567","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-04-12"
"3","Psycho (feat. Ty Dolla $ign)","Post Malone","3858480","https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF","2018-04-12"
"4","Call Out My Name","The Weeknd","3731639","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-04-12"
"5","FRIENDS","Marshmello","3581643","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-04-12"
"6","X","Nicky Jam","3408313","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-04-12"
"7","One Kiss (with Dua Lipa)","Calvin Harris","3376657","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-04-12"
"8","Freaky Friday (feat. Chris Brown)","Lil Dicky","3184091","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-04-12"
"9","SAD!","XXXTENTACION","2975262","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-04-12"
"10","The Middle","Zedd","2957670","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-04-12"
"11","IDGAF","Dua Lipa","2921835","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-04-12"
"12","Look Alive (feat. Drake)","BlocBoy JB","2906241","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-04-12"
"13","Love Lies (with Normani)","Khalid","2760742","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-04-12"
"14","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","2547922","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-04-12"
"15","Mine","Bazzi","2468374","https://open.spotify.com/track/2lYjH3ZbCrW7CHmSRvVCN3","2018-04-12"
"16","All The Stars (with SZA)","Kendrick Lamar","2375971","https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s","2018-04-12"
"17","I Like It","Cardi B","2234396","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-04-12"
"18","Plug Walk","Rich The Kid","2170986","https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ","2018-04-12"
"19","In My Blood","Shawn Mendes","2168587","https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K","2018-04-12"
"20","rockstar","Post Malone","2156207","https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX","2018-04-12"
"21","Walk It Talk It","Migos","2077699","https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP","2018-04-12"
"22","Dura","Daddy Yankee","2040500","https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc","2018-04-12"
"23","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1981768","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-04-12"
"24","Havana (feat. Young Thug)","Camila Cabello","1903343","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-04-12"
"25","Be Careful","Cardi B","1898768","https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd","2018-04-12"
"26","Me Niego","Reik","1849602","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-04-12"
"27","Nevermind","Dennis Lloyd","1798926","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-04-12"
"28","Delicate","Taylor Swift","1651916","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","2018-04-12"
"29","Remind Me to Forget","Kygo","1606331","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-04-12"
"30","Like I Do","David Guetta","1601437","https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ","2018-04-12"
"31","New Rules","Dua Lipa","1558473","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-04-12"
"32","Wasted Times","The Weeknd","1550084","https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR","2018-04-12"
"33","Never Be the Same","Camila Cabello","1527739","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-04-12"
"34","Échame La Culpa","Luis Fonsi","1499635","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-04-12"
"35","JAPAN","Famous Dex","1491751","https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl","2018-04-12"
"36","1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes","1481472","https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b","2018-04-12"
"37","Say Something","Justin Timberlake","1480316","https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS","2018-04-12"
"38","Bella","Wolfine","1477431","https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D","2018-04-12"
"39","Moonlight","XXXTENTACION","1443149","https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL","2018-04-12"
"40","Try Me","The Weeknd","1428489","https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s","2018-04-12"
"41","Shape of You","Ed Sheeran","1415971","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-04-12"
"42","Ric Flair Drip (& Metro Boomin)","Offset","1409700","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-04-12"
"43","Mad Love","Sean Paul","1397868","https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf","2018-04-12"
"44","Perfect","Ed Sheeran","1386888","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-04-12"
"45","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1380628","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-04-12"
"46","I Fall Apart","Post Malone","1378680","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-04-12"
"47","Wolves","Selena Gomez","1362499","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-04-12"
"48","Pray For Me (with Kendrick Lamar)","The Weeknd","1346929","https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x","2018-04-12"
"49","I Do (feat. SZA)","Cardi B","1295778","https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1","2018-04-12"
"50","Powerglide (feat. Juicy J)","Rae Sremmurd","1264388","https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG","2018-04-12"
"51","Flames","David Guetta","1259368","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-04-12"
"52","Amorfoda","Bad Bunny","1241409","https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF","2018-04-12"
"53","Síguelo Bailando","Ozuna","1234174","https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz","2018-04-12"
"54","Drip (feat. Migos)","Cardi B","1212340","https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo","2018-04-12"
"55","Everyday","Logic","1210122","https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk","2018-04-12"
"56","River (feat. Ed Sheeran)","Eminem","1186361","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-04-12"
"57","Stir Fry","Migos","1153902","https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf","2018-04-12"
"58","Bartier Cardi (feat. 21 Savage)","Cardi B","1145162","https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa","2018-04-12"
"59","Finesse - Remix; feat. Cardi B","Bruno Mars","1134173","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-04-12"
"60","Feel It Still","Portugal. The Man","1117931","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-04-12"
"61","Bodak Yellow","Cardi B","1115938","https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL","2018-04-12"
"62","King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock","1115397","https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH","2018-04-12"
"63","Criminal","Natti Natasha","1079026","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-04-12"
"64","Thunder","Imagine Dragons","1076023","https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn","2018-04-12"
"65","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","1074035","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-04-12"
"66","Downtown","Anitta","1050670","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-04-12"
"67","1950","King Princess","1049047","https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA","2018-04-12"
"68","Let You Down","NF","1034944","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-04-12"
"69","El Préstamo","Maluma","1028814","https://open.spotify.com/track/0QS5rZpm5zN9wV9lJgjyUE","2018-04-12"
"70","XO TOUR Llif3","Lil Uzi Vert","1021084","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-04-12"
"71","Corazón","Maluma","1019887","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-04-12"
"72","Too Good At Goodbyes","Sam Smith","1010549","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-04-12"
"73","Playinwitme (feat. Kehlani)","KYLE","1000809","https://open.spotify.com/track/43cFjTTCD9Cni4aSL0sORz","2018-04-12"
"74","Sick Boy","The Chainsmokers","996903","https://open.spotify.com/track/2JfXj2TERIkHwJpnG9f8uX","2018-04-12"
"75","Lemon - Drake Remix","N.E.R.D","993807","https://open.spotify.com/track/739vCwA3EpBSkk3uDsI2wB","2018-04-12"
"76","Believer","Imagine Dragons","993017","https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4","2018-04-12"
"77","A$AP Forever","A$AP Rocky","981122","https://open.spotify.com/track/1YmF9PvLhIISIANoMLIYGq","2018-04-12"
"78","Dembow","Danny Ocean","980811","https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2","2018-04-12"
"79","Lost In Japan","Shawn Mendes","977602","https://open.spotify.com/track/7wvYmO5QscgIDDT0eNwbYX","2018-04-12"
"80","Best Life (feat. Chance The Rapper)","Cardi B","963570","https://open.spotify.com/track/00B7TZ0Xawar6NZ00JFomN","2018-04-12"
"81","Congratulations","Post Malone","956319","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2018-04-12"
"82","Ring (feat. Kehlani)","Cardi B","954862","https://open.spotify.com/track/5DfWF0jqMgZDCiu9zJENTA","2018-04-12"
"83","Silence","Marshmello","954324","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-04-12"
"84","changes","XXXTENTACION","947005","https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO","2018-04-12"
"85","Jocelyn Flores","XXXTENTACION","916646","https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96","2018-04-12"
"86","I Miss You (feat. Julia Michaels)","Clean Bandit","915782","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-04-12"
"87","Bickenhead","Cardi B","909253","https://open.spotify.com/track/17Yq72h0p15OhCbZ5lJ5gd","2018-04-12"
"88","Breathe","Jax Jones","904535","https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n","2018-04-12"
"89","Sensualidad","Bad Bunny","903902","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-04-12"
"90","PICK IT UP (feat. A$AP Rocky)","Famous Dex","897036","https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV","2018-04-12"
"91","EL BAÑO","Enrique Iglesias","895822","https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU","2018-04-12"
"92","For You (Fifty Shades Freed) (& Rita Ora)","Liam Payne","890717","https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC","2018-04-12"
"93","HUMBLE.","Kendrick Lamar","888804","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2018-04-12"
"94","Capital Letters","Hailee Steinfeld","875912","https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO","2018-04-12"
"95","Him & I (with Halsey)","G-Eazy","860229","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-04-12"
"96","Young Dumb & Broke","Khalid","857285","https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY","2018-04-12"
"97","Rewrite The Stars","Zac Efron","854590","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-04-12"
"98","This Is Me","Keala Settle","854242","https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","2018-04-12"
"99","Bum Bum Tam Tam","MC Fioti","852954","https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr","2018-04-12"
"100","La Player (Bandolera)","Zion & Lennox","852233","https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP","2018-04-12"
"101","Unforgettable","French Montana","847614","https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe","2018-04-12"
"102","What Lovers Do (feat. SZA)","Maroon 5","846751","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-04-12"
"103","Hurt You","The Weeknd","844895","https://open.spotify.com/track/13wNEvWmBsWaWVtiLPRIW5","2018-04-12"
"104","Dusk Till Dawn - Radio Edit","ZAYN","831238","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-04-12"
"105","Barbie Tingz","Nicki Minaj","827211","https://open.spotify.com/track/2qsQ8eVDPmobZpvDxQCVQu","2018-04-12"
"106","Candy Paint","Post Malone","803107","https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf","2018-04-12"
"107","Say You Won't Let Go","James Arthur","800468","https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh","2018-04-12"
"108","Get Up 10","Cardi B","797498","https://open.spotify.com/track/7p2ewixAShLpjDZrnzZK7c","2018-04-12"
"109","Solita","Ozuna","793989","https://open.spotify.com/track/7rwX0O3RlxqqIjQM8evm5E","2018-04-12"
"110","I Was Never There","The Weeknd","784565","https://open.spotify.com/track/56d6kYZhfhzpoC3s1dRU2V","2018-04-12"
"111","El Farsante - Remix","Ozuna","784101","https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4","2018-04-12"
"112","Heaven","Julia Michaels","783148","https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb","2018-04-12"
"113","New Freezer (feat. Kendrick Lamar)","Rich The Kid","769398","https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK","2018-04-12"
"114","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","767683","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-04-12"
"115","1-800-273-8255","Logic","765427","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2018-04-12"
"116","Everybody Hates Me","The Chainsmokers","763549","https://open.spotify.com/track/3pIigjAWkzwAonXpJ1fmSF","2018-04-12"
"117","I Wanna Know (feat. Bea Miller)","NOTD","760115","https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD","2018-04-12"
"118","One Dance","Drake","757474","https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3","2018-04-12"
"119","Anywhere","Rita Ora","753139","https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2","2018-04-12"
"120","I Like Me Better","Lauv","752782","https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9","2018-04-12"
"121","Whatever It Takes","Imagine Dragons","749938","https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u","2018-04-12"
"122","Machika","J Balvin","748426","https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy","2018-04-12"
"123","Ahora","J Balvin","746392","https://open.spotify.com/track/54OB85nuxYGfl7qRQXuz7c","2018-04-12"
"124","Something Just Like This","The Chainsmokers","744355","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2018-04-12"
"125","Me Rehúso","Danny Ocean","734727","https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl","2018-04-12"
"126","Esperándote","Manuel Turizo","734174","https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj","2018-04-12"
"127","How Long","Charlie Puth","726554","https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi","2018-04-12"
"128","Bank Account","21 Savage","725007","https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G","2018-04-12"
"129","Attention","Charlie Puth","722914","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2018-04-12"
"130","Te Amo","Piso 21","722887","https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH","2018-04-12"
"131","Beautiful","Bazzi","722779","https://open.spotify.com/track/1le5DusoKra9I92ExgBWYK","2018-04-12"
"132","Sorry Not Sorry","Demi Lovato","720283","https://open.spotify.com/track/3m660poUr1chesgkkjQM7P","2018-04-12"
"133","Chasing Fire","Lauv","719383","https://open.spotify.com/track/1xy4apMFecGGkgBeaHFZ2M","2018-04-12"
"134","Betrayed","Lil Xan","710859","https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug","2018-04-12"
"135","Location","Khalid","707958","https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif","2018-04-12"
"136","goosebumps","Travis Scott","707869","https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2","2018-04-12"
"137","Thru Your Phone","Cardi B","707745","https://open.spotify.com/track/74cVJfmK18rhWnscIpGXjt","2018-04-12"
"138","Tip Toe (feat. French Montana)","Jason Derulo","705132","https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6","2018-04-12"
"139","Wonderwall - Remastered","Oasis","699188","https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa","2018-04-12"
"140","Privilege","The Weeknd","698836","https://open.spotify.com/track/26Fqtv4Aa7kyd1WWGHai6A","2018-04-12"
"141","Money Bag","Cardi B","690012","https://open.spotify.com/track/1vBeIXlzbAieGoDqInav5j","2018-04-12"
"142","More Than You Know","Axwell /\ Ingrosso","686101","https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44","2018-04-12"
"143","Se Preparó","Ozuna","681817","https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt","2018-04-12"
"144","All Falls Down (feat. Juliander)","Alan Walker","676748","https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb","2018-04-12"
"145","No Limit","G-Eazy","670993","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2018-04-12"
