"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-05-22"
"Position","Track Name","Artist","Streams","URL","2017-05-22"
"1","Despacito - Remix","Luis Fonsi","7306726","https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb","2017-05-22"
"2","I'm the One","DJ Khaled","5424170","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-05-22"
"3","Shape of You","Ed Sheeran","4157012","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-05-22"
"4","HUMBLE.","Kendrick Lamar","3881062","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-05-22"
"5","There's Nothing Holdin' Me Back","Shawn Mendes","3138124","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-05-22"
"6","Malibu","Miley Cyrus","3049821","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-05-22"
"7","Bad Liar","Selena Gomez","3030829","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-05-22"
"8","Mask Off","Future","3013212","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-05-22"
"9","Stay (with Alessia Cara)","Zedd","3002053","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-05-22"
"10","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2939400","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-05-22"
"11","Attention","Charlie Puth","2912392","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-05-22"
"12","It Ain't Me (with Selena Gomez)","Kygo","2901604","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-05-22"
"13","Something Just Like This","The Chainsmokers","2765594","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-05-22"
"14","That's What I Like","Bruno Mars","2728618","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-05-22"
"15","Symphony (feat. Zara Larsson)","Clean Bandit","2705397","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-05-22"
"16","Despacito (Featuring Daddy Yankee)","Luis Fonsi","2696873","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-05-22"
"17","Unforgettable","French Montana","2524634","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-05-22"
"18","Sign of the Times","Harry Styles","2503285","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-05-22"
"19","XO TOUR Llif3","Lil Uzi Vert","2335346","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-05-22"
"20","First Time","Kygo","2299349","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-05-22"
"21","Thunder","Imagine Dragons","2288454","https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj","2017-05-22"
"22","Felices los 4","Maluma","2279372","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-05-22"
"23","Passionfruit","Drake","2212538","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-05-22"
"24","No Promises (feat. Demi Lovato)","Cheat Codes","1992760","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-05-22"
"25","Issues","Julia Michaels","1983057","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-05-22"
