"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-01-24"
"Position","Track Name","Artist","Streams","URL","2018-01-24"
"1","God's Plan","Drake","8359006","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-01-24"
"2","Havana (feat. Young Thug)","Camila Cabello","3832501","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-01-24"
"3","rockstar","Post Malone","3638751","https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx","2018-01-24"
"4","River (feat. Ed Sheeran)","Eminem","3051250","https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD","2018-01-24"
"5","IDGAF","Dua Lipa","2782675","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-01-24"
"6","Wolves","Selena Gomez","2759060","https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC","2018-01-24"
"7","Never Be the Same","Camila Cabello","2733874","https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ","2018-01-24"
"8","Finesse - Remix; feat. Cardi B","Bruno Mars","2716335","https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i","2018-01-24"
"9","Let You Down","NF","2572907","https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr","2018-01-24"
"10","Him & I (with Halsey)","G-Eazy","2572892","https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4","2018-01-24"
"11","Échame La Culpa","Luis Fonsi","2571385","https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK","2018-01-24"
"12","New Rules","Dua Lipa","2461943","https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0","2018-01-24"
"13","Perfect","Ed Sheeran","2430370","https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v","2018-01-24"
"14","All The Stars (with SZA)","Kendrick Lamar","2180045","https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y","2018-01-24"
"15","Sick Boy","The Chainsmokers","2144591","https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0","2018-01-24"
"16","Diplomatic Immunity","Drake","2137224","https://open.spotify.com/track/3tvkzvUTF0yoq3pdBi81I0","2018-01-24"
"17","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld","2102306","https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y","2018-01-24"
"18","Rewrite The Stars","Zac Efron","2082501","https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN","2018-01-24"
"19","Shape of You","Ed Sheeran","2051509","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2018-01-24"
"20","I Fall Apart","Post Malone","2031279","https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh","2018-01-24"
"21","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1944803","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-01-24"
"22","What Lovers Do (feat. SZA)","Maroon 5","1916310","https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k","2018-01-24"
"23","Too Good At Goodbyes","Sam Smith","1899142","https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV","2018-01-24"
"24","I Miss You (feat. Julia Michaels)","Clean Bandit","1884828","https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL","2018-01-24"
"25","Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran","1878613","https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI","2018-01-24"
"26","This Is Me","Keala Settle","1839101","https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U","2018-01-24"
"27","Silence","Marshmello","1829475","https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU","2018-01-24"
"28","Corazón","Maluma","1764466","https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou","2018-01-24"
"29","No Limit","G-Eazy","1760751","https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW","2018-01-24"
"30","Downtown","Anitta","1733894","https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D","2018-01-24"
"31","Dusk Till Dawn - Radio Edit","ZAYN","1629428","https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv","2018-01-24"
"32","Sensualidad","Bad Bunny","1614452","https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw","2018-01-24"
"33","Déjala que vuelva (feat. Manuel Turizo)","Piso 21","1587317","https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l","2018-01-24"
"34","Thunder","Imagine Dragons","1528195","https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW","2018-01-24"
"35","Anywhere","Rita Ora","1524711","https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2","2018-01-24"
"36","Bartier Cardi (feat. 21 Savage)","Cardi B","1502682","https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT","2018-01-24"
"37","Criminal","Natti Natasha","1496331","https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C","2018-01-24"
"38","Feel It Still","Portugal. The Man","1460169","https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK","2018-01-24"
"39","EL BAÑO","Enrique Iglesias","1458412","https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU","2018-01-24"
"40","Ric Flair Drip (& Metro Boomin)","Offset","1449706","https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR","2018-01-24"
"41","Gucci Gang","Lil Pump","1440322","https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc","2018-01-24"
"42","Bella","Wolfine","1439496","https://open.spotify.com/track/4R55IUi2x7S5ek2SpebOiE","2018-01-24"
"43","XO TOUR Llif3","Lil Uzi Vert","1428489","https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO","2018-01-24"
"44","Tip Toe (feat. French Montana)","Jason Derulo","1420110","https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6","2018-01-24"
