"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2018-05-28"
"Position","Track Name","Artist","Streams","URL","2018-05-28"
"1","One Kiss (with Dua Lipa)","Calvin Harris","4041183","https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6","2018-05-28"
"2","Better Now","Post Malone","3983183","https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK","2018-05-28"
"3","Nice For What","Drake","3564494","https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN","2018-05-28"
"4","God's Plan","Drake","3137767","https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY","2018-05-28"
"5","no tears left to cry","Ariana Grande","3077009","https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9","2018-05-28"
"6","This Is America","Childish Gambino","2902180","https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9","2018-05-28"
"7","X","Nicky Jam","2661187","https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA","2018-05-28"
"8","Te Boté - Remix","Nio Garcia","2633318","https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i","2018-05-28"
"9","I Like It","Cardi B","2559309","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","2018-05-28"
"10","FRIENDS","Marshmello","2516850","https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G","2018-05-28"
"11","Psycho (feat. Ty Dolla $ign)","Post Malone","2498043","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","2018-05-28"
"12","Back To You","Selena Gomez","2403659","https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9","2018-05-28"
"13","In My Blood","Shawn Mendes","2255545","https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4","2018-05-28"
"14","Yes Indeed","Lil Baby","2182367","https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ","2018-05-28"
"15","Love Lies (with Normani)","Khalid","2073470","https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk","2018-05-28"
"16","rockstar (feat. 21 Savage)","Post Malone","2038596","https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt","2018-05-28"
"17","I'm Upset","Drake","2013561","https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk","2018-05-28"
"18","The Middle","Zedd","1998917","https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m","2018-05-28"
"19","Lucid Dreams","Juice WRLD","1978568","https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc","2018-05-28"
"20","Youngblood","5 Seconds of Summer","1946179","https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw","2018-05-28"
"21","Nevermind","Dennis Lloyd","1941618","https://open.spotify.com/track/63SevszngYpZOwf63o61K4","2018-05-28"
"22","Youth feat. Khalid","Shawn Mendes","1900121","https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z","2018-05-28"
"23","Flames","David Guetta","1860249","https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV","2018-05-28"
"24","IDGAF","Dua Lipa","1859349","https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr","2018-05-28"
"25","Look Alive (feat. Drake)","BlocBoy JB","1804365","https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL","2018-05-28"
"26","Freaky Friday (feat. Chris Brown)","Lil Dicky","1800325","https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ","2018-05-28"
"27","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental","1691847","https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x","2018-05-28"
"28","Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky","1663189","https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z","2018-05-28"
"29","Call Out My Name","The Weeknd","1624686","https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N","2018-05-28"
"30","Solo (feat. Demi Lovato)","Clean Bandit","1558653","https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6","2018-05-28"
"31","2002","Anne-Marie","1535027","https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB","2018-05-28"
"32","Me Niego","Reik","1534191","https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T","2018-05-28"
"33","Playinwitme (feat. Kehlani)","KYLE","1533210","https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr","2018-05-28"
"34","Nervous","Shawn Mendes","1520573","https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c","2018-05-28"
"35","lovely (with Khalid)","Billie Eilish","1518234","https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4","2018-05-28"
"36","OTW","Khalid","1499868","https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI","2018-05-28"
"37","Meant to Be (feat. Florida Georgia Line)","Bebe Rexha","1469873","https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn","2018-05-28"
"38","FAKE LOVE","BTS","1457041","https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo","2018-05-28"
"39","Remind Me to Forget","Kygo","1432427","https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80","2018-05-28"
"40","Havana (feat. Young Thug)","Camila Cabello","1401682","https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W","2018-05-28"
"41","SAD!","XXXTENTACION","1384611","https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2","2018-05-28"
