"","","","Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.","","2017-05-28"
"Position","Track Name","Artist","Streams","URL","2017-05-28"
"1","Despacito (Featuring Daddy Yankee)","Luis Fonsi","9849173","https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2","2017-05-28"
"2","I'm the One","DJ Khaled","4794992","https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2","2017-05-28"
"3","Shape of You","Ed Sheeran","3902008","https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3","2017-05-28"
"4","HUMBLE.","Kendrick Lamar","3402824","https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS","2017-05-28"
"5","Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo","2849792","https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF","2017-05-28"
"6","There's Nothing Holdin' Me Back","Shawn Mendes","2741604","https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu","2017-05-28"
"7","Attention","Charlie Puth","2640638","https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv","2017-05-28"
"8","Stay (with Alessia Cara)","Zedd","2620772","https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g","2017-05-28"
"9","It Ain't Me (with Selena Gomez)","Kygo","2620565","https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe","2017-05-28"
"10","That's What I Like","Bruno Mars","2573098","https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU","2017-05-28"
"11","Something Just Like This","The Chainsmokers","2512677","https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW","2017-05-28"
"12","Mask Off","Future","2463129","https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8","2017-05-28"
"13","Malibu","Miley Cyrus","2430486","https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O","2017-05-28"
"14","Symphony (feat. Zara Larsson)","Clean Bandit","2419028","https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8","2017-05-28"
"15","Unforgettable","French Montana","2401235","https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW","2017-05-28"
"16","XO TOUR Llif3","Lil Uzi Vert","2231552","https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq","2017-05-28"
"17","Felices los 4","Maluma","2228752","https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn","2017-05-28"
"18","Thunder","Imagine Dragons","2062876","https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj","2017-05-28"
"19","Bad Liar","Selena Gomez","2056811","https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23","2017-05-28"
"20","Strip That Down","Liam Payne","2007260","https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ","2017-05-28"
"21","First Time","Kygo","1952011","https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr","2017-05-28"
"22","Sign of the Times","Harry Styles","1946161","https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN","2017-05-28"
"23","Passionfruit","Drake","1887376","https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd","2017-05-28"
"24","Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","1846156","https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR","2017-05-28"
"25","SUBEME LA RADIO","Enrique Iglesias","1812472","https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn","2017-05-28"
"26","No Promises (feat. Demi Lovato)","Cheat Codes","1805345","https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW","2017-05-28"
"27","Issues","Julia Michaels","1779370","https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt","2017-05-28"
"28","Slide (feat. Frank Ocean & Migos)","Calvin Harris","1725800","https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk","2017-05-28"
"29","Galway Girl","Ed Sheeran","1717423","https://open.spotify.com/track/0afhq8XCExXpqazXczTSve","2017-05-28"
"30","Congratulations","Post Malone","1687546","https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9","2017-05-28"
"31","Me Rehúso","Danny Ocean","1671385","https://open.spotify.com/track/6Zosz8w6CmdGMZM6p4JlbQ","2017-05-28"
"32","There for You","Martin Garrix","1639848","https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y","2017-05-28"
"33","1-800-273-8255","Logic","1611038","https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV","2017-05-28"
"34","DNA.","Kendrick Lamar","1570845","https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj","2017-05-28"
"35","Mama","Jonas Blue","1524683","https://open.spotify.com/track/4xlrALxuaCf9yZBHJeTSG6","2017-05-28"
"36","Scared to Be Lonely","Martin Garrix","1512305","https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH","2017-05-28"
"37","Slow Hands","Niall Horan","1457789","https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh","2017-05-28"
"38","iSpy (feat. Lil Yachty)","KYLE","1417095","https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL","2017-05-28"
